제품ID,공정종류,장비ID,공정시작시간,공정종료시간,품질결과
Prod-09234,A,AST-112,2028-04-15 22:20:00,2028-04-16 0:10:00,G
Prod-09235,A,AST-117,2028-04-16 0:30:00,2028-04-16 2:01:00,G
Prod-09236,A,AST-107,2028-04-16 3:31:00,2028-04-16 5:04:00,B
Prod-09237,A,AST-108,2028-04-16 5:04:00,2028-04-16 6:04:00,G
Prod-09238,A,AST-103,2028-04-16 7:03:00,2028-04-16 9:50:00,G
Prod-09239,A,AST-116,2028-04-16 10:49:00,2028-04-16 12:11:00,G
Prod-09240,A,AST-110,2028-04-16 13:48:00,2028-04-16 16:18:00,B
Prod-09241,A,AST-114,2028-04-16 16:18:00,2028-04-16 18:56:00,G
Prod-09242,A,AST-116,2028-04-16 19:56:00,2028-04-16 21:07:00,G
Prod-09243,A,AST-118,2028-04-16 22:54:00,2028-04-17 1:14:00,G
Prod-09244,A,AST-111,2028-04-17 2:44:00,2028-04-17 4:52:00,G
Prod-09245,A,AST-109,2028-04-17 6:26:00,2028-04-17 7:53:00,G
Prod-09246,A,AST-117,2028-04-17 9:08:00,2028-04-17 11:51:00,G
Prod-09247,A,AST-107,2028-04-17 13:35:00,2028-04-17 16:05:00,G
Prod-09248,A,AST-116,2028-04-17 17:32:00,2028-04-17 20:32:00,G
Prod-09249,A,AST-104,2028-04-17 22:26:00,2028-04-17 23:33:00,B
Prod-09250,A,AST-116,2028-04-17 23:33:00,2028-04-18 0:50:00,G
Prod-09251,A,AST-102,2028-04-18 1:41:00,2028-04-18 3:57:00,G
Prod-09252,A,AST-110,2028-04-18 4:58:00,2028-04-18 7:46:00,G
Prod-09253,A,AST-112,2028-04-18 9:02:00,2028-04-18 11:03:00,B
Prod-09254,A,AST-113,2028-04-18 11:03:00,2028-04-18 13:30:00,G
Prod-09255,A,AST-115,2028-04-18 15:16:00,2028-04-18 16:49:00,G
Prod-09256,A,AST-102,2028-04-18 18:01:00,2028-04-18 19:52:00,B
Prod-09257,A,AST-105,2028-04-18 19:52:00,2028-04-18 22:12:00,G
Prod-09258,A,AST-104,2028-04-18 22:56:00,2028-04-19 1:27:00,G
Prod-09259,A,AST-114,2028-04-19 2:56:00,2028-04-19 4:56:00,G
Prod-09260,A,AST-101,2028-04-19 6:18:00,2028-04-19 7:45:00,G
Prod-09261,A,AST-113,2028-04-19 8:41:00,2028-04-19 10:26:00,G
Prod-09262,A,AST-116,2028-04-19 11:52:00,2028-04-19 13:54:00,G
Prod-09263,A,AST-102,2028-04-19 15:10:00,2028-04-19 17:03:00,G
Prod-09264,A,AST-108,2028-04-19 18:29:00,2028-04-19 20:39:00,G
Prod-09265,A,AST-104,2028-04-19 21:45:00,2028-04-20 0:39:00,G
Prod-09266,A,AST-104,2028-04-20 1:08:00,2028-04-20 2:52:00,G
Prod-09267,A,AST-102,2028-04-20 3:59:00,2028-04-20 6:03:00,G
Prod-09268,A,AST-113,2028-04-20 7:05:00,2028-04-20 8:38:00,G
Prod-09269,A,AST-110,2028-04-20 9:32:00,2028-04-20 11:39:00,G
Prod-09270,A,AST-107,2028-04-20 12:51:00,2028-04-20 14:30:00,G
Prod-09271,A,AST-111,2028-04-20 15:14:00,2028-04-20 16:34:00,G
Prod-09272,A,AST-102,2028-04-20 18:03:00,2028-04-20 19:48:00,G
Prod-09273,A,AST-111,2028-04-20 20:36:00,2028-04-20 22:33:00,B
Prod-09274,A,AST-101,2028-04-20 22:33:00,2028-04-21 0:59:00,G
Prod-09275,A,AST-118,2028-04-21 2:08:00,2028-04-21 3:32:00,G
Prod-09276,A,AST-102,2028-04-21 4:46:00,2028-04-21 6:12:00,G
Prod-09277,A,AST-106,2028-04-21 7:52:00,2028-04-21 9:12:00,G
Prod-09278,A,AST-107,2028-04-21 9:53:00,2028-04-21 11:49:00,G
Prod-09279,A,AST-117,2028-04-21 12:49:00,2028-04-21 14:26:00,G
Prod-09280,A,AST-106,2028-04-21 15:45:00,2028-04-21 18:38:00,B
Prod-09281,A,AST-113,2028-04-21 18:38:00,2028-04-21 20:55:00,G
Prod-09282,A,AST-102,2028-04-21 22:40:00,2028-04-22 0:44:00,G
Prod-09283,A,AST-105,2028-04-22 1:48:00,2028-04-22 3:36:00,G
Prod-09284,A,AST-114,2028-04-22 4:27:00,2028-04-22 6:50:00,G
Prod-09285,A,AST-115,2028-04-22 8:18:00,2028-04-22 10:00:00,G
Prod-09286,A,AST-109,2028-04-22 11:10:00,2028-04-22 12:33:00,G
Prod-09287,A,AST-117,2028-04-22 13:59:00,2028-04-22 16:41:00,G
Prod-09288,A,AST-109,2028-04-22 18:26:00,2028-04-22 20:53:00,G
Prod-09289,A,AST-113,2028-04-22 21:37:00,2028-04-23 0:28:00,G
Prod-09290,A,AST-104,2028-04-23 2:13:00,2028-04-23 4:24:00,G
Prod-09291,A,AST-111,2028-04-23 5:15:00,2028-04-23 7:24:00,G
Prod-09292,A,AST-118,2028-04-23 8:59:00,2028-04-23 10:16:00,G
Prod-09293,A,AST-116,2028-04-23 11:54:00,2028-04-23 14:04:00,G
Prod-09294,A,AST-117,2028-04-23 15:22:00,2028-04-23 18:14:00,G
Prod-09295,A,AST-110,2028-04-23 19:01:00,2028-04-23 21:25:00,G
Prod-09296,A,AST-112,2028-04-23 22:56:00,2028-04-24 1:07:00,B
Prod-09297,A,AST-106,2028-04-24 1:07:00,2028-04-24 2:09:00,G
Prod-09298,A,AST-101,2028-04-24 3:54:00,2028-04-24 6:05:00,G
Prod-09299,A,AST-116,2028-04-24 7:32:00,2028-04-24 10:26:00,G
Prod-09300,A,AST-108,2028-04-24 11:01:00,2028-04-24 13:33:00,G
Prod-09301,A,AST-102,2028-04-24 14:40:00,2028-04-24 16:34:00,G
Prod-09302,A,AST-108,2028-04-24 18:06:00,2028-04-24 19:25:00,G
Prod-09303,A,AST-117,2028-04-24 20:46:00,2028-04-24 22:34:00,G
Prod-09304,A,AST-101,2028-04-24 23:49:00,2028-04-25 2:18:00,G
Prod-09305,A,AST-103,2028-04-25 3:45:00,2028-04-25 5:51:00,G
Prod-09306,A,AST-107,2028-04-25 7:20:00,2028-04-25 9:29:00,G
Prod-09307,A,AST-109,2028-04-25 11:23:00,2028-04-25 12:39:00,G
Prod-09308,A,AST-104,2028-04-25 14:28:00,2028-04-25 16:27:00,G
Prod-09309,A,AST-109,2028-04-25 18:00:00,2028-04-25 20:38:00,G
Prod-09310,A,AST-104,2028-04-25 21:15:00,2028-04-25 22:43:00,G
Prod-09311,A,AST-101,2028-04-26 0:13:00,2028-04-26 2:18:00,G
Prod-09312,A,AST-113,2028-04-26 2:51:00,2028-04-26 5:19:00,G
Prod-09313,A,AST-101,2028-04-26 7:02:00,2028-04-26 9:48:00,B
Prod-09314,A,AST-111,2028-04-26 9:48:00,2028-04-26 12:16:00,G
Prod-09315,A,AST-112,2028-04-26 13:34:00,2028-04-26 14:47:00,G
Prod-09316,A,AST-117,2028-04-26 15:52:00,2028-04-26 16:54:00,G
Prod-09317,A,AST-103,2028-04-26 17:55:00,2028-04-26 19:03:00,G
Prod-09318,A,AST-102,2028-04-26 19:37:00,2028-04-26 21:12:00,G
Prod-09319,A,AST-118,2028-04-26 22:49:00,2028-04-27 1:12:00,G
Prod-09320,A,AST-107,2028-04-27 2:22:00,2028-04-27 3:22:00,G
Prod-09321,A,AST-113,2028-04-27 5:17:00,2028-04-27 7:48:00,G
Prod-09322,A,AST-107,2028-04-27 9:30:00,2028-04-27 10:30:00,G
Prod-09323,A,AST-104,2028-04-27 11:22:00,2028-04-27 13:44:00,G
Prod-09324,A,AST-107,2028-04-27 15:04:00,2028-04-27 18:03:00,G
Prod-09325,A,AST-105,2028-04-27 19:41:00,2028-04-27 22:26:00,G
Prod-09326,A,AST-107,2028-04-27 23:11:00,2028-04-28 1:32:00,G
Prod-09327,A,AST-110,2028-04-28 3:25:00,2028-04-28 4:47:00,B
Prod-09328,A,AST-105,2028-04-28 4:47:00,2028-04-28 7:20:00,G
Prod-09329,A,AST-106,2028-04-28 8:39:00,2028-04-28 10:05:00,G
Prod-09330,A,AST-108,2028-04-28 11:41:00,2028-04-28 13:48:00,G
Prod-09331,A,AST-114,2028-04-28 15:09:00,2028-04-28 16:50:00,G
Prod-09332,A,AST-101,2028-04-28 18:39:00,2028-04-28 19:42:00,G
Prod-09333,A,AST-106,2028-04-28 21:42:00,2028-04-29 0:26:00,G
Prod-09334,A,AST-106,2028-04-29 1:41:00,2028-04-29 4:41:00,G
Prod-09335,A,AST-109,2028-04-29 5:40:00,2028-04-29 8:39:00,G
Prod-09336,A,AST-110,2028-04-29 10:09:00,2028-04-29 12:12:00,G
Prod-09337,A,AST-118,2028-04-29 13:10:00,2028-04-29 14:53:00,B
Prod-09338,A,AST-105,2028-04-29 14:53:00,2028-04-29 16:38:00,G
Prod-09339,A,AST-118,2028-04-29 17:06:00,2028-04-29 18:39:00,G
Prod-09340,A,AST-108,2028-04-29 19:47:00,2028-04-29 22:20:00,G
Prod-09341,A,AST-111,2028-04-29 23:38:00,2028-04-30 2:31:00,G
Prod-09342,A,AST-102,2028-04-30 4:23:00,2028-04-30 5:48:00,G
Prod-09343,A,AST-101,2028-04-30 6:24:00,2028-04-30 9:02:00,G
Prod-09344,A,AST-112,2028-04-30 9:50:00,2028-04-30 10:54:00,G
Prod-09345,A,AST-104,2028-04-30 12:46:00,2028-04-30 13:50:00,G
Prod-09346,A,AST-106,2028-04-30 14:25:00,2028-04-30 16:34:00,G
Prod-09347,A,AST-108,2028-04-30 17:26:00,2028-04-30 18:38:00,G
Prod-09348,A,AST-109,2028-04-30 20:00:00,2028-04-30 22:35:00,G
Prod-09349,A,AST-116,2028-05-01 0:00:00,2028-05-01 1:18:00,G
Prod-09350,A,AST-118,2028-05-01 3:02:00,2028-05-01 4:14:00,G
Prod-09351,A,AST-105,2028-05-01 4:46:00,2028-05-01 7:23:00,G
Prod-09352,A,AST-114,2028-05-01 8:56:00,2028-05-01 11:35:00,G
Prod-09353,A,AST-111,2028-05-01 13:03:00,2028-05-01 15:50:00,G
Prod-09354,A,AST-108,2028-05-01 17:04:00,2028-05-01 19:56:00,G
Prod-09355,A,AST-116,2028-05-01 21:19:00,2028-05-01 22:47:00,G
Prod-09356,A,AST-102,2028-05-01 23:20:00,2028-05-02 1:22:00,G
Prod-09357,A,AST-113,2028-05-02 2:02:00,2028-05-02 3:03:00,G
Prod-09358,A,AST-111,2028-05-02 3:50:00,2028-05-02 6:18:00,B
Prod-09359,A,AST-115,2028-05-02 6:18:00,2028-05-02 9:18:00,G
Prod-09360,A,AST-115,2028-05-02 11:02:00,2028-05-02 12:17:00,G
Prod-09361,A,AST-109,2028-05-02 13:03:00,2028-05-02 15:16:00,G
Prod-09362,A,AST-108,2028-05-02 16:36:00,2028-05-02 18:16:00,G
Prod-09363,A,AST-102,2028-05-02 19:20:00,2028-05-02 20:41:00,G
Prod-09364,A,AST-112,2028-05-02 21:41:00,2028-05-03 0:07:00,B
Prod-09365,A,AST-107,2028-05-03 0:07:00,2028-05-03 2:46:00,G
Prod-09366,A,AST-113,2028-05-03 3:43:00,2028-05-03 6:03:00,G
Prod-09367,A,AST-105,2028-05-03 7:24:00,2028-05-03 8:38:00,G
Prod-09368,A,AST-114,2028-05-03 10:34:00,2028-05-03 13:18:00,G
Prod-09369,A,AST-101,2028-05-03 14:08:00,2028-05-03 16:47:00,G
Prod-09370,A,AST-110,2028-05-03 17:42:00,2028-05-03 20:08:00,G
Prod-09371,A,AST-111,2028-05-03 21:45:00,2028-05-03 22:55:00,G
Prod-09372,A,AST-108,2028-05-04 0:24:00,2028-05-04 2:02:00,G
Prod-09373,A,AST-111,2028-05-04 3:13:00,2028-05-04 5:44:00,G
Prod-09374,A,AST-106,2028-05-04 7:30:00,2028-05-04 9:59:00,G
Prod-09375,A,AST-110,2028-05-04 11:51:00,2028-05-04 14:42:00,G
Prod-09376,A,AST-107,2028-05-04 16:29:00,2028-05-04 18:23:00,G
Prod-09377,A,AST-114,2028-05-04 19:30:00,2028-05-04 21:04:00,G
Prod-09378,A,AST-105,2028-05-04 22:11:00,2028-05-05 0:38:00,G
Prod-09379,A,AST-102,2028-05-05 1:40:00,2028-05-05 3:43:00,G
Prod-09380,A,AST-111,2028-05-05 4:27:00,2028-05-05 6:50:00,G
Prod-09381,A,AST-113,2028-05-05 8:35:00,2028-05-05 11:20:00,B
Prod-09382,A,AST-109,2028-05-05 11:20:00,2028-05-05 14:12:00,G
Prod-09383,A,AST-109,2028-05-05 15:29:00,2028-05-05 17:15:00,G
Prod-09384,A,AST-102,2028-05-05 17:58:00,2028-05-05 19:44:00,G
Prod-09385,A,AST-115,2028-05-05 20:43:00,2028-05-05 23:25:00,G
Prod-09386,A,AST-116,2028-05-06 0:20:00,2028-05-06 2:47:00,G
Prod-09387,A,AST-118,2028-05-06 4:35:00,2028-05-06 5:47:00,G
Prod-09388,A,AST-108,2028-05-06 6:52:00,2028-05-06 9:21:00,B
Prod-09389,A,AST-107,2028-05-06 9:21:00,2028-05-06 11:15:00,G
Prod-09390,A,AST-112,2028-05-06 11:56:00,2028-05-06 13:06:00,G
Prod-09391,A,AST-104,2028-05-06 13:49:00,2028-05-06 14:53:00,G
Prod-09392,A,AST-116,2028-05-06 15:45:00,2028-05-06 17:46:00,G
Prod-09393,A,AST-111,2028-05-06 19:21:00,2028-05-06 20:50:00,B
Prod-09394,A,AST-107,2028-05-06 20:50:00,2028-05-06 22:41:00,G
Prod-09395,A,AST-101,2028-05-07 0:03:00,2028-05-07 1:17:00,G
Prod-09396,A,AST-101,2028-05-07 2:09:00,2028-05-07 3:20:00,G
Prod-09397,A,AST-107,2028-05-07 4:48:00,2028-05-07 6:44:00,G
Prod-09398,A,AST-117,2028-05-07 7:44:00,2028-05-07 9:20:00,G
Prod-09399,A,AST-105,2028-05-07 11:29:00,2028-05-07 13:06:00,G
Prod-09400,A,AST-105,2028-05-07 14:28:00,2028-05-07 15:46:00,G
Prod-09401,A,AST-112,2028-05-07 16:38:00,2028-05-07 17:54:00,G
Prod-09402,A,AST-118,2028-05-07 19:24:00,2028-05-07 21:09:00,G
Prod-09403,A,AST-109,2028-05-07 22:15:00,2028-05-07 23:22:00,G
Prod-09404,A,AST-104,2028-05-08 0:04:00,2028-05-08 1:35:00,G
Prod-09405,A,AST-107,2028-05-08 2:45:00,2028-05-08 4:59:00,G
Prod-09406,A,AST-118,2028-05-08 5:39:00,2028-05-08 7:33:00,G
Prod-09407,A,AST-114,2028-05-08 8:11:00,2028-05-08 10:03:00,G
Prod-09408,A,AST-102,2028-05-08 11:46:00,2028-05-08 13:48:00,B
Prod-09409,A,AST-114,2028-05-08 13:48:00,2028-05-08 16:09:00,G
Prod-09410,A,AST-110,2028-05-08 16:58:00,2028-05-08 18:10:00,G
Prod-09411,A,AST-103,2028-05-08 19:21:00,2028-05-08 21:49:00,G
Prod-09412,A,AST-115,2028-05-08 23:03:00,2028-05-09 1:20:00,G
Prod-09413,A,AST-114,2028-05-09 2:26:00,2028-05-09 4:00:00,G
Prod-09414,A,AST-105,2028-05-09 5:40:00,2028-05-09 7:01:00,G
Prod-09415,A,AST-105,2028-05-09 8:02:00,2028-05-09 10:24:00,G
Prod-09416,A,AST-115,2028-05-09 12:00:00,2028-05-09 13:54:00,G
Prod-09417,A,AST-110,2028-05-09 14:29:00,2028-05-09 16:46:00,G
Prod-09418,A,AST-106,2028-05-09 18:14:00,2028-05-09 19:32:00,G
Prod-09419,A,AST-103,2028-05-09 21:22:00,2028-05-09 22:23:00,G
Prod-09420,A,AST-118,2028-05-09 23:17:00,2028-05-10 2:04:00,G
Prod-09421,A,AST-107,2028-05-10 3:18:00,2028-05-10 4:54:00,G
Prod-09422,A,AST-117,2028-05-10 5:34:00,2028-05-10 7:51:00,G
Prod-09423,A,AST-103,2028-05-10 9:22:00,2028-05-10 10:39:00,G
Prod-09424,A,AST-115,2028-05-10 11:22:00,2028-05-10 14:15:00,G
Prod-09425,A,AST-116,2028-05-10 15:15:00,2028-05-10 17:34:00,G
Prod-09426,A,AST-105,2028-05-10 18:52:00,2028-05-10 21:22:00,G
Prod-09427,A,AST-106,2028-05-10 22:04:00,2028-05-10 23:06:00,G
Prod-09428,A,AST-103,2028-05-11 0:21:00,2028-05-11 3:20:00,G
Prod-09429,A,AST-113,2028-05-11 5:06:00,2028-05-11 6:06:00,G
Prod-09430,A,AST-104,2028-05-11 7:35:00,2028-05-11 9:58:00,G
Prod-09431,A,AST-117,2028-05-11 11:05:00,2028-05-11 12:23:00,G
Prod-09432,A,AST-102,2028-05-11 13:13:00,2028-05-11 15:42:00,B
Prod-09433,A,AST-105,2028-05-11 15:42:00,2028-05-11 18:18:00,G
Prod-09434,A,AST-110,2028-05-11 19:37:00,2028-05-11 21:31:00,G
Prod-09435,A,AST-103,2028-05-11 22:13:00,2028-05-12 0:18:00,G
Prod-09436,A,AST-107,2028-05-12 1:11:00,2028-05-12 2:25:00,G
Prod-09437,A,AST-117,2028-05-12 3:59:00,2028-05-12 6:58:00,G
Prod-09438,A,AST-108,2028-05-12 8:41:00,2028-05-12 11:27:00,G
Prod-09439,A,AST-118,2028-05-12 12:52:00,2028-05-12 15:03:00,G
Prod-09440,A,AST-116,2028-05-12 15:45:00,2028-05-12 18:06:00,G
Prod-09441,A,AST-102,2028-05-12 19:10:00,2028-05-12 20:59:00,G
Prod-09442,A,AST-107,2028-05-12 21:50:00,2028-05-12 23:21:00,G
Prod-09443,A,AST-118,2028-05-13 0:46:00,2028-05-13 1:58:00,G
Prod-09444,A,AST-105,2028-05-13 2:48:00,2028-05-13 4:45:00,G
Prod-09445,A,AST-116,2028-05-13 5:22:00,2028-05-13 8:08:00,B
Prod-09446,A,AST-113,2028-05-13 8:08:00,2028-05-13 9:29:00,G
Prod-09447,A,AST-114,2028-05-13 10:14:00,2028-05-13 11:38:00,G
Prod-09448,A,AST-112,2028-05-13 12:19:00,2028-05-13 13:43:00,G
Prod-09449,A,AST-104,2028-05-13 14:24:00,2028-05-13 17:05:00,G
Prod-09450,A,AST-118,2028-05-13 18:16:00,2028-05-13 19:56:00,G
Prod-09451,A,AST-109,2028-05-13 20:40:00,2028-05-13 22:04:00,G
Prod-09452,A,AST-118,2028-05-13 23:33:00,2028-05-14 2:12:00,G
Prod-09453,A,AST-110,2028-05-14 3:46:00,2028-05-14 6:29:00,G
Prod-09454,A,AST-103,2028-05-14 8:09:00,2028-05-14 9:58:00,G
Prod-09455,A,AST-112,2028-05-14 11:40:00,2028-05-14 13:37:00,G
Prod-09456,A,AST-109,2028-05-14 15:10:00,2028-05-14 16:56:00,G
Prod-09457,A,AST-106,2028-05-14 18:13:00,2028-05-14 19:16:00,G
Prod-09458,A,AST-110,2028-05-14 20:29:00,2028-05-14 21:55:00,G
Prod-09459,A,AST-103,2028-05-14 22:31:00,2028-05-15 0:28:00,B
Prod-09460,A,AST-112,2028-05-15 0:28:00,2028-05-15 2:43:00,G
Prod-09461,A,AST-103,2028-05-15 3:38:00,2028-05-15 4:45:00,G
Prod-09462,A,AST-110,2028-05-15 6:33:00,2028-05-15 9:32:00,B
Prod-09463,A,AST-101,2028-05-15 9:32:00,2028-05-15 11:41:00,G
Prod-09464,A,AST-101,2028-05-15 13:17:00,2028-05-15 15:38:00,G
Prod-09465,A,AST-108,2028-05-15 16:36:00,2028-05-15 19:16:00,G
Prod-09466,A,AST-103,2028-05-15 19:54:00,2028-05-15 22:13:00,G
Prod-09467,A,AST-117,2028-05-15 23:19:00,2028-05-16 0:22:00,G
Prod-09468,A,AST-105,2028-05-16 1:12:00,2028-05-16 2:57:00,G
Prod-09469,A,AST-102,2028-05-16 4:27:00,2028-05-16 6:52:00,G
Prod-09470,A,AST-117,2028-05-16 7:45:00,2028-05-16 10:17:00,G
Prod-09471,A,AST-108,2028-05-16 11:45:00,2028-05-16 14:36:00,G
Prod-09472,A,AST-116,2028-05-16 15:23:00,2028-05-16 17:40:00,G
Prod-09473,A,AST-114,2028-05-16 19:15:00,2028-05-16 21:58:00,G
Prod-09474,A,AST-114,2028-05-16 23:18:00,2028-05-17 1:11:00,G
Prod-09475,A,AST-117,2028-05-17 2:42:00,2028-05-17 4:05:00,B
Prod-09476,A,AST-102,2028-05-17 4:05:00,2028-05-17 6:15:00,G
Prod-09477,A,AST-118,2028-05-17 7:13:00,2028-05-17 8:31:00,G
Prod-09478,A,AST-111,2028-05-17 9:22:00,2028-05-17 11:21:00,G
Prod-09479,A,AST-116,2028-05-17 12:17:00,2028-05-17 13:19:00,G
Prod-09480,A,AST-117,2028-05-17 14:42:00,2028-05-17 17:31:00,B
Prod-09481,A,AST-105,2028-05-17 17:31:00,2028-05-17 19:09:00,G
Prod-09482,A,AST-110,2028-05-17 20:01:00,2028-05-17 21:02:00,G
Prod-09483,A,AST-105,2028-05-17 22:29:00,2028-05-17 23:47:00,G
Prod-09484,A,AST-113,2028-05-18 1:13:00,2028-05-18 2:33:00,G
Prod-09485,A,AST-108,2028-05-18 3:11:00,2028-05-18 6:03:00,G
Prod-09486,A,AST-114,2028-05-18 7:22:00,2028-05-18 8:48:00,G
Prod-09487,A,AST-113,2028-05-18 9:30:00,2028-05-18 11:56:00,G
Prod-09488,A,AST-115,2028-05-18 12:31:00,2028-05-18 13:45:00,G
Prod-09489,A,AST-111,2028-05-18 15:27:00,2028-05-18 17:24:00,G
Prod-09490,A,AST-118,2028-05-18 18:19:00,2028-05-18 19:59:00,G
Prod-09491,A,AST-107,2028-05-18 21:24:00,2028-05-18 23:46:00,G
Prod-09492,A,AST-112,2028-05-19 0:46:00,2028-05-19 2:17:00,G
Prod-09493,A,AST-107,2028-05-19 3:40:00,2028-05-19 5:13:00,G
Prod-09494,A,AST-105,2028-05-19 6:21:00,2028-05-19 7:37:00,G
Prod-09495,A,AST-117,2028-05-19 8:39:00,2028-05-19 9:42:00,G
Prod-09496,A,AST-111,2028-05-19 11:26:00,2028-05-19 14:16:00,B
Prod-09497,A,AST-114,2028-05-19 14:16:00,2028-05-19 15:49:00,G
Prod-09498,A,AST-108,2028-05-19 17:23:00,2028-05-19 18:27:00,G
Prod-09499,A,AST-103,2028-05-19 19:35:00,2028-05-19 22:30:00,G
Prod-09500,A,AST-104,2028-05-19 23:30:00,2028-05-20 1:59:00,G
Prod-09501,A,AST-113,2028-05-20 2:50:00,2028-05-20 3:51:00,G
Prod-09502,A,AST-107,2028-05-20 5:33:00,2028-05-20 6:44:00,G
Prod-09503,A,AST-118,2028-05-20 7:33:00,2028-05-20 10:02:00,G
Prod-09504,A,AST-107,2028-05-20 11:42:00,2028-05-20 12:44:00,G
Prod-09505,A,AST-111,2028-05-20 13:25:00,2028-05-20 16:09:00,G
Prod-09506,A,AST-113,2028-05-20 16:46:00,2028-05-20 18:09:00,G
Prod-09507,A,AST-112,2028-05-20 19:03:00,2028-05-20 20:57:00,G
Prod-09508,A,AST-101,2028-05-20 22:07:00,2028-05-21 0:25:00,G
Prod-09509,A,AST-111,2028-05-21 0:52:00,2028-05-21 2:15:00,B
Prod-09510,A,AST-109,2028-05-21 2:15:00,2028-05-21 4:06:00,G
Prod-09511,A,AST-110,2028-05-21 6:03:00,2028-05-21 7:51:00,G
Prod-09512,A,AST-108,2028-05-21 8:39:00,2028-05-21 10:50:00,G
Prod-09513,A,AST-108,2028-05-21 11:32:00,2028-05-21 13:11:00,G
Prod-09514,A,AST-111,2028-05-21 14:28:00,2028-05-21 16:28:00,G
Prod-09515,A,AST-114,2028-05-21 17:14:00,2028-05-21 19:37:00,G
Prod-09516,A,AST-113,2028-05-21 20:58:00,2028-05-21 22:06:00,G
Prod-09517,A,AST-116,2028-05-21 22:54:00,2028-05-22 1:34:00,G
Prod-09518,A,AST-105,2028-05-22 2:46:00,2028-05-22 4:37:00,G
Prod-09519,A,AST-111,2028-05-22 5:42:00,2028-05-22 8:42:00,G
Prod-09520,A,AST-103,2028-05-22 10:35:00,2028-05-22 13:00:00,G
Prod-09521,A,AST-107,2028-05-22 13:48:00,2028-05-22 16:27:00,G
Prod-09522,A,AST-117,2028-05-22 18:09:00,2028-05-22 20:14:00,G
Prod-09523,A,AST-106,2028-05-22 21:55:00,2028-05-23 0:50:00,G
Prod-09524,A,AST-118,2028-05-23 1:40:00,2028-05-23 3:05:00,G
Prod-09525,A,AST-113,2028-05-23 4:21:00,2028-05-23 5:37:00,G
Prod-09526,A,AST-109,2028-05-23 7:16:00,2028-05-23 9:39:00,G
Prod-09527,A,AST-117,2028-05-23 10:53:00,2028-05-23 12:34:00,G
Prod-09528,A,AST-109,2028-05-23 13:21:00,2028-05-23 14:55:00,G
Prod-09529,A,AST-115,2028-05-23 16:25:00,2028-05-23 17:38:00,G
Prod-09530,A,AST-105,2028-05-23 18:25:00,2028-05-23 19:34:00,G
Prod-09531,A,AST-107,2028-05-23 20:03:00,2028-05-23 22:51:00,G
Prod-09532,A,AST-106,2028-05-23 23:59:00,2028-05-24 1:41:00,G
Prod-09533,A,AST-116,2028-05-24 2:35:00,2028-05-24 5:32:00,G
Prod-09534,A,AST-102,2028-05-24 6:27:00,2028-05-24 8:13:00,G
Prod-09535,A,AST-106,2028-05-24 9:14:00,2028-05-24 12:13:00,G
Prod-09536,A,AST-115,2028-05-24 12:47:00,2028-05-24 14:30:00,B
Prod-09537,A,AST-108,2028-05-24 14:30:00,2028-05-24 15:50:00,G
Prod-09538,A,AST-118,2028-05-24 17:19:00,2028-05-24 19:43:00,G
Prod-09539,A,AST-113,2028-05-24 20:19:00,2028-05-24 23:02:00,G
Prod-09540,A,AST-103,2028-05-25 0:39:00,2028-05-25 3:38:00,G
Prod-09541,A,AST-112,2028-05-25 5:30:00,2028-05-25 6:31:00,G
Prod-09542,A,AST-102,2028-05-25 8:10:00,2028-05-25 11:10:00,B
Prod-09543,A,AST-117,2028-05-25 11:10:00,2028-05-25 12:40:00,G
Prod-09544,A,AST-109,2028-05-25 13:57:00,2028-05-25 16:23:00,G
Prod-09545,A,AST-101,2028-05-25 17:56:00,2028-05-25 20:40:00,G
Prod-09546,A,AST-106,2028-05-25 22:33:00,2028-05-26 0:47:00,G
Prod-09547,A,AST-114,2028-05-26 2:05:00,2028-05-26 3:31:00,G
Prod-09548,A,AST-107,2028-05-26 4:45:00,2028-05-26 7:25:00,G
Prod-09549,A,AST-114,2028-05-26 7:58:00,2028-05-26 10:11:00,G
Prod-09550,A,AST-107,2028-05-26 10:46:00,2028-05-26 12:44:00,G
Prod-09551,A,AST-117,2028-05-26 14:16:00,2028-05-26 16:55:00,G
Prod-09552,A,AST-101,2028-05-26 17:41:00,2028-05-26 20:06:00,B
Prod-09553,A,AST-109,2028-05-26 20:06:00,2028-05-26 22:17:00,G
Prod-09554,A,AST-112,2028-05-26 23:41:00,2028-05-27 1:06:00,G
Prod-09555,A,AST-116,2028-05-27 2:41:00,2028-05-27 4:51:00,G
Prod-09556,A,AST-108,2028-05-27 5:51:00,2028-05-27 6:55:00,G
Prod-09557,A,AST-115,2028-05-27 8:10:00,2028-05-27 10:20:00,G
Prod-09558,A,AST-114,2028-05-27 11:03:00,2028-05-27 13:37:00,G
Prod-09559,A,AST-114,2028-05-27 15:13:00,2028-05-27 17:45:00,G
Prod-09560,A,AST-115,2028-05-27 19:00:00,2028-05-27 21:35:00,G
Prod-09561,A,AST-113,2028-05-27 23:22:00,2028-05-28 1:53:00,G
Prod-09562,A,AST-102,2028-05-28 3:21:00,2028-05-28 5:27:00,G
Prod-09563,A,AST-107,2028-05-28 7:09:00,2028-05-28 9:26:00,G
Prod-09564,A,AST-112,2028-05-28 10:21:00,2028-05-28 11:42:00,G
Prod-09565,A,AST-102,2028-05-28 13:05:00,2028-05-28 15:20:00,G
