제품ID,공정종류,장비ID,공정시작시간,공정종료시간,품질결과
Prod-07496,C,CRL-107,2027-09-03 18:50:00,2027-09-03 18:55:00,G
Prod-07497,C,CRL-106,2027-09-03 21:07:00,2027-09-03 21:19:00,G
Prod-07498,C,CRL-103,2027-09-04 1:25:00,2027-09-04 1:36:00,G
Prod-07500,C,CRL-105,2027-09-04 7:02:00,2027-09-04 7:16:00,G
Prod-07501,C,CRL-102,2027-09-04 9:48:00,2027-09-04 9:56:00,G
Prod-07502,C,CRL-104,2027-09-04 14:12:00,2027-09-04 14:24:00,G
Prod-07503,C,CRL-102,2027-09-04 16:10:00,2027-09-04 16:29:00,G
Prod-07505,C,CRL-105,2027-09-04 22:39:00,2027-09-04 22:44:00,G
Prod-07506,C,CRL-103,2027-09-05 1:04:00,2027-09-05 1:19:00,G
Prod-07507,C,CRL-107,2027-09-05 4:16:00,2027-09-05 4:30:00,G
Prod-07509,C,CRL-104,2027-09-05 12:08:00,2027-09-05 12:14:00,G
Prod-07510,C,CRL-105,2027-09-05 16:17:00,2027-09-05 16:22:00,G
Prod-07511,C,CRL-103,2027-09-05 19:47:00,2027-09-05 19:55:00,G
Prod-07512,C,CRL-102,2027-09-05 22:10:00,2027-09-05 22:27:00,G
Prod-07513,C,CRL-107,2027-09-06 1:17:00,2027-09-06 1:32:00,G
Prod-07514,C,CRL-104,2027-09-06 4:50:00,2027-09-06 5:07:00,G
Prod-07515,C,CRL-103,2027-09-06 7:30:00,2027-09-06 7:43:00,G
Prod-07516,C,CRL-107,2027-09-06 9:47:00,2027-09-06 10:01:00,B
Prod-07517,C,CRL-101,2027-09-06 13:48:00,2027-09-06 13:56:00,G
Prod-07519,C,CRL-103,2027-09-06 19:47:00,2027-09-06 20:03:00,G
Prod-07521,C,CRL-103,2027-09-06 22:33:00,2027-09-06 22:42:00,G
Prod-07523,C,CRL-107,2027-09-07 5:28:00,2027-09-07 5:41:00,G
Prod-07524,C,CRL-105,2027-09-07 9:07:00,2027-09-07 9:12:00,G
Prod-07525,C,CRL-102,2027-09-07 11:41:00,2027-09-07 12:00:00,G
Prod-07526,C,CRL-102,2027-09-07 14:36:00,2027-09-07 14:50:00,G
Prod-07527,C,CRL-107,2027-09-07 18:31:00,2027-09-07 18:47:00,G
Prod-07529,C,CRL-107,2027-09-08 1:53:00,2027-09-08 2:08:00,G
Prod-07530,C,CRL-105,2027-09-08 4:33:00,2027-09-08 4:50:00,G
Prod-07531,C,CRL-102,2027-09-08 8:18:00,2027-09-08 8:23:00,G
Prod-07532,C,CRL-102,2027-09-08 11:13:00,2027-09-08 11:30:00,R
Prod-07532,C,CRL-105,2027-09-08 11:30:00,2027-09-08 11:50:00,G
Prod-07533,C,CRL-102,2027-09-08 14:48:00,2027-09-08 14:55:00,G
Prod-07534,C,CRL-106,2027-09-08 18:06:00,2027-09-08 18:23:00,G
Prod-07535,C,CRL-106,2027-09-08 21:09:00,2027-09-08 21:14:00,G
Prod-07537,C,CRL-103,2027-09-09 2:21:00,2027-09-09 2:35:00,G
Prod-07538,C,CRL-106,2027-09-09 6:58:00,2027-09-09 7:07:00,B
Prod-07539,C,CRL-104,2027-09-09 10:15:00,2027-09-09 10:23:00,G
Prod-07541,C,CRL-103,2027-09-09 15:33:00,2027-09-09 15:39:00,G
Prod-07542,C,CRL-105,2027-09-09 19:17:00,2027-09-09 19:25:00,G
Prod-07543,C,CRL-106,2027-09-09 22:59:00,2027-09-09 23:04:00,G
Prod-07544,C,CRL-105,2027-09-10 1:41:00,2027-09-10 1:48:00,G
Prod-07545,C,CRL-104,2027-09-10 4:51:00,2027-09-10 5:03:00,G
Prod-07547,C,CRL-102,2027-09-10 8:39:00,2027-09-10 8:48:00,G
Prod-07548,C,CRL-104,2027-09-10 12:21:00,2027-09-10 12:31:00,B
Prod-07549,C,CRL-101,2027-09-10 16:21:00,2027-09-10 16:27:00,G
Prod-07550,C,CRL-101,2027-09-10 19:08:00,2027-09-10 19:15:00,G
Prod-07551,C,CRL-107,2027-09-10 21:15:00,2027-09-10 21:29:00,G
Prod-07552,C,CRL-105,2027-09-11 0:46:00,2027-09-11 0:57:00,G
Prod-07553,C,CRL-101,2027-09-11 4:08:00,2027-09-11 4:17:00,G
Prod-07554,C,CRL-105,2027-09-11 6:29:00,2027-09-11 6:40:00,G
Prod-07555,C,CRL-105,2027-09-11 9:29:00,2027-09-11 9:47:00,G
Prod-07556,C,CRL-101,2027-09-11 11:42:00,2027-09-11 12:02:00,G
Prod-07557,C,CRL-104,2027-09-11 16:28:00,2027-09-11 16:43:00,G
Prod-07558,C,CRL-107,2027-09-11 18:41:00,2027-09-11 19:01:00,B
Prod-07559,C,CRL-106,2027-09-11 21:32:00,2027-09-11 21:52:00,G
Prod-07561,C,CRL-107,2027-09-12 2:40:00,2027-09-12 2:46:00,G
Prod-07562,C,CRL-106,2027-09-12 6:06:00,2027-09-12 6:20:00,G
Prod-07564,C,CRL-101,2027-09-12 9:56:00,2027-09-12 10:13:00,G
Prod-07566,C,CRL-103,2027-09-12 17:28:00,2027-09-12 17:39:00,R
Prod-07566,C,CRL-107,2027-09-12 17:39:00,2027-09-12 17:55:00,G
Prod-07567,C,CRL-107,2027-09-12 22:00:00,2027-09-12 22:13:00,G
Prod-07568,C,CRL-105,2027-09-13 0:46:00,2027-09-13 0:54:00,B
Prod-07569,C,CRL-106,2027-09-13 2:36:00,2027-09-13 2:54:00,B
Prod-07570,C,CRL-102,2027-09-13 5:13:00,2027-09-13 5:25:00,G
Prod-07571,C,CRL-105,2027-09-13 9:07:00,2027-09-13 9:14:00,G
Prod-07572,C,CRL-106,2027-09-13 12:15:00,2027-09-13 12:35:00,G
Prod-07573,C,CRL-105,2027-09-13 14:48:00,2027-09-13 14:53:00,G
Prod-07574,C,CRL-105,2027-09-13 17:42:00,2027-09-13 17:50:00,G
Prod-07576,C,CRL-101,2027-09-13 23:57:00,2027-09-14 0:10:00,G
Prod-07577,C,CRL-104,2027-09-14 2:45:00,2027-09-14 2:59:00,R
Prod-07577,C,CRL-106,2027-09-14 2:59:00,2027-09-14 3:09:00,R
Prod-07577,C,CRL-103,2027-09-14 3:09:00,2027-09-14 3:19:00,G
Prod-07579,C,CRL-103,2027-09-14 9:37:00,2027-09-14 9:43:00,G
Prod-07580,C,CRL-107,2027-09-14 12:36:00,2027-09-14 12:50:00,G
Prod-07581,C,CRL-103,2027-09-14 16:33:00,2027-09-14 16:52:00,G
Prod-07583,C,CRL-107,2027-09-14 22:14:00,2027-09-14 22:31:00,G
Prod-07584,C,CRL-103,2027-09-15 0:29:00,2027-09-15 0:47:00,G
Prod-07585,C,CRL-102,2027-09-15 4:44:00,2027-09-15 5:04:00,G
Prod-07586,C,CRL-107,2027-09-15 8:15:00,2027-09-15 8:26:00,G
Prod-07587,C,CRL-106,2027-09-15 11:29:00,2027-09-15 11:43:00,G
Prod-07588,C,CRL-102,2027-09-15 14:02:00,2027-09-15 14:13:00,G
Prod-07589,C,CRL-101,2027-09-15 17:42:00,2027-09-15 17:54:00,G
Prod-07590,C,CRL-107,2027-09-15 20:43:00,2027-09-15 20:54:00,G
Prod-07591,C,CRL-103,2027-09-15 23:23:00,2027-09-15 23:37:00,B
Prod-07592,C,CRL-101,2027-09-16 2:00:00,2027-09-16 2:18:00,G
Prod-07595,C,CRL-103,2027-09-16 9:46:00,2027-09-16 10:06:00,G
Prod-07596,C,CRL-101,2027-09-16 12:48:00,2027-09-16 12:56:00,G
Prod-07598,C,CRL-107,2027-09-16 20:18:00,2027-09-16 20:35:00,G
Prod-07599,C,CRL-105,2027-09-16 23:27:00,2027-09-16 23:37:00,G
Prod-07600,C,CRL-104,2027-09-17 3:35:00,2027-09-17 3:46:00,B
Prod-07602,C,CRL-102,2027-09-17 10:24:00,2027-09-17 10:36:00,G
Prod-07603,C,CRL-104,2027-09-17 13:19:00,2027-09-17 13:37:00,G
Prod-07604,C,CRL-105,2027-09-17 16:15:00,2027-09-17 16:23:00,G
Prod-07605,C,CRL-101,2027-09-17 19:30:00,2027-09-17 19:38:00,G
Prod-07606,C,CRL-107,2027-09-17 21:33:00,2027-09-17 21:43:00,G
Prod-07607,C,CRL-101,2027-09-18 0:10:00,2027-09-18 0:27:00,G
Prod-07608,C,CRL-103,2027-09-18 2:51:00,2027-09-18 2:57:00,G
Prod-07609,C,CRL-107,2027-09-18 5:37:00,2027-09-18 5:55:00,B
Prod-07610,C,CRL-106,2027-09-18 9:18:00,2027-09-18 9:35:00,R
Prod-07610,C,CRL-101,2027-09-18 9:35:00,2027-09-18 9:41:00,G
Prod-07611,C,CRL-106,2027-09-18 11:44:00,2027-09-18 11:49:00,B
Prod-07612,C,CRL-101,2027-09-18 14:05:00,2027-09-18 14:20:00,B
Prod-07613,C,CRL-104,2027-09-18 17:53:00,2027-09-18 18:06:00,G
Prod-07614,C,CRL-105,2027-09-18 21:22:00,2027-09-18 21:40:00,R
Prod-07614,C,CRL-101,2027-09-18 21:40:00,2027-09-18 21:51:00,G
Prod-07615,C,CRL-104,2027-09-19 1:55:00,2027-09-19 2:09:00,G
Prod-07616,C,CRL-106,2027-09-19 5:35:00,2027-09-19 5:52:00,G
Prod-07617,C,CRL-105,2027-09-19 8:49:00,2027-09-19 8:58:00,G
Prod-07618,C,CRL-103,2027-09-19 11:14:00,2027-09-19 11:32:00,G
Prod-07619,C,CRL-107,2027-09-19 14:55:00,2027-09-19 15:04:00,G
Prod-07620,C,CRL-101,2027-09-19 17:47:00,2027-09-19 17:55:00,G
Prod-07621,C,CRL-106,2027-09-19 22:13:00,2027-09-19 22:21:00,G
Prod-07622,C,CRL-107,2027-09-20 1:42:00,2027-09-20 1:48:00,B
Prod-07623,C,CRL-102,2027-09-20 4:32:00,2027-09-20 4:38:00,G
Prod-07624,C,CRL-106,2027-09-20 7:37:00,2027-09-20 7:47:00,G
Prod-07625,C,CRL-101,2027-09-20 9:52:00,2027-09-20 10:01:00,G
Prod-07626,C,CRL-102,2027-09-20 12:46:00,2027-09-20 13:03:00,B
Prod-07627,C,CRL-104,2027-09-20 15:23:00,2027-09-20 15:36:00,G
Prod-07628,C,CRL-103,2027-09-20 17:34:00,2027-09-20 17:45:00,G
Prod-07629,C,CRL-106,2027-09-20 20:13:00,2027-09-20 20:23:00,G
Prod-07630,C,CRL-106,2027-09-20 23:06:00,2027-09-20 23:20:00,G
Prod-07631,C,CRL-104,2027-09-21 1:51:00,2027-09-21 2:01:00,G
Prod-07633,C,CRL-106,2027-09-21 8:31:00,2027-09-21 8:46:00,G
Prod-07634,C,CRL-104,2027-09-21 11:57:00,2027-09-21 12:07:00,G
Prod-07635,C,CRL-105,2027-09-21 15:40:00,2027-09-21 15:48:00,G
Prod-07636,C,CRL-103,2027-09-21 19:40:00,2027-09-21 19:52:00,G
Prod-07637,C,CRL-107,2027-09-21 23:38:00,2027-09-21 23:58:00,G
Prod-07638,C,CRL-103,2027-09-22 2:58:00,2027-09-22 3:11:00,G
Prod-07639,C,CRL-104,2027-09-22 5:30:00,2027-09-22 5:39:00,G
Prod-07640,C,CRL-104,2027-09-22 8:11:00,2027-09-22 8:22:00,G
Prod-07641,C,CRL-103,2027-09-22 11:09:00,2027-09-22 11:22:00,B
Prod-07643,C,CRL-101,2027-09-22 15:45:00,2027-09-22 15:56:00,G
Prod-07644,C,CRL-103,2027-09-22 18:53:00,2027-09-22 19:06:00,G
Prod-07645,C,CRL-107,2027-09-22 22:36:00,2027-09-22 22:52:00,G
Prod-07647,C,CRL-105,2027-09-23 4:39:00,2027-09-23 4:56:00,G
Prod-07648,C,CRL-104,2027-09-23 6:40:00,2027-09-23 6:54:00,G
Prod-07652,C,CRL-101,2027-09-23 18:08:00,2027-09-23 18:27:00,G
Prod-07653,C,CRL-102,2027-09-23 21:53:00,2027-09-23 22:01:00,G
Prod-07654,C,CRL-104,2027-09-24 0:36:00,2027-09-24 0:44:00,G
Prod-07655,C,CRL-105,2027-09-24 2:29:00,2027-09-24 2:45:00,G
Prod-07656,C,CRL-105,2027-09-24 4:52:00,2027-09-24 5:12:00,R
Prod-07656,C,CRL-102,2027-09-24 5:12:00,2027-09-24 5:24:00,G
Prod-07657,C,CRL-105,2027-09-24 8:38:00,2027-09-24 8:49:00,G
Prod-07658,C,CRL-102,2027-09-24 11:23:00,2027-09-24 11:35:00,G
Prod-07659,C,CRL-105,2027-09-24 14:38:00,2027-09-24 14:48:00,G
Prod-07660,C,CRL-102,2027-09-24 17:54:00,2027-09-24 18:13:00,G
Prod-07661,C,CRL-107,2027-09-24 20:13:00,2027-09-24 20:28:00,G
Prod-07662,C,CRL-106,2027-09-25 0:50:00,2027-09-25 1:10:00,G
Prod-07664,C,CRL-103,2027-09-25 7:04:00,2027-09-25 7:18:00,B
Prod-07665,C,CRL-105,2027-09-25 11:24:00,2027-09-25 11:32:00,G
Prod-07667,C,CRL-106,2027-09-25 17:45:00,2027-09-25 17:56:00,G
Prod-07668,C,CRL-102,2027-09-25 20:32:00,2027-09-25 20:49:00,G
Prod-07670,C,CRL-104,2027-09-26 4:22:00,2027-09-26 4:42:00,G
Prod-07671,C,CRL-105,2027-09-26 8:06:00,2027-09-26 8:19:00,G
Prod-07672,C,CRL-104,2027-09-26 11:23:00,2027-09-26 11:39:00,G
Prod-07673,C,CRL-106,2027-09-26 14:43:00,2027-09-26 15:02:00,G
Prod-07674,C,CRL-107,2027-09-26 18:08:00,2027-09-26 18:19:00,G
Prod-07675,C,CRL-102,2027-09-26 20:18:00,2027-09-26 20:28:00,G
Prod-07676,C,CRL-102,2027-09-26 22:47:00,2027-09-26 23:05:00,G
Prod-07677,C,CRL-107,2027-09-27 1:48:00,2027-09-27 2:00:00,G
Prod-07678,C,CRL-102,2027-09-27 5:24:00,2027-09-27 5:34:00,G
Prod-07679,C,CRL-101,2027-09-27 8:24:00,2027-09-27 8:41:00,G
Prod-07680,C,CRL-105,2027-09-27 12:30:00,2027-09-27 12:43:00,G
Prod-07681,C,CRL-102,2027-09-27 16:23:00,2027-09-27 16:38:00,G
Prod-07682,C,CRL-103,2027-09-27 19:45:00,2027-09-27 19:57:00,G
Prod-07683,C,CRL-105,2027-09-27 23:22:00,2027-09-27 23:42:00,G
Prod-07685,C,CRL-102,2027-09-28 4:19:00,2027-09-28 4:33:00,B
Prod-07686,C,CRL-104,2027-09-28 6:06:00,2027-09-28 6:16:00,G
Prod-07687,C,CRL-102,2027-09-28 8:39:00,2027-09-28 8:52:00,G
Prod-07688,C,CRL-101,2027-09-28 12:33:00,2027-09-28 12:53:00,G
Prod-07689,C,CRL-101,2027-09-28 16:32:00,2027-09-28 16:39:00,G
Prod-07690,C,CRL-104,2027-09-28 19:54:00,2027-09-28 19:59:00,G
Prod-07691,C,CRL-105,2027-09-28 23:34:00,2027-09-28 23:54:00,G
Prod-07692,C,CRL-105,2027-09-29 3:14:00,2027-09-29 3:33:00,R
Prod-07692,C,CRL-101,2027-09-29 3:33:00,2027-09-29 3:51:00,G
Prod-07693,C,CRL-102,2027-09-29 6:23:00,2027-09-29 6:35:00,G
Prod-07694,C,CRL-107,2027-09-29 9:58:00,2027-09-29 10:06:00,G
Prod-07695,C,CRL-103,2027-09-29 14:01:00,2027-09-29 14:21:00,G
Prod-07696,C,CRL-101,2027-09-29 18:40:00,2027-09-29 18:45:00,G
Prod-07697,C,CRL-103,2027-09-29 21:52:00,2027-09-29 22:10:00,G
Prod-07698,C,CRL-104,2027-09-30 0:39:00,2027-09-30 0:46:00,G
Prod-07699,C,CRL-105,2027-09-30 4:08:00,2027-09-30 4:28:00,G
Prod-07700,C,CRL-102,2027-09-30 7:11:00,2027-09-30 7:24:00,G
Prod-07702,C,CRL-104,2027-09-30 11:44:00,2027-09-30 12:03:00,G
Prod-07704,C,CRL-102,2027-09-30 18:05:00,2027-09-30 18:21:00,G
Prod-07705,C,CRL-103,2027-09-30 20:42:00,2027-09-30 21:01:00,G
Prod-07706,C,CRL-102,2027-09-30 23:34:00,2027-09-30 23:48:00,G
Prod-07707,C,CRL-101,2027-10-01 3:26:00,2027-10-01 3:36:00,G
Prod-07708,C,CRL-107,2027-10-01 7:17:00,2027-10-01 7:28:00,G
Prod-07709,C,CRL-104,2027-10-01 10:23:00,2027-10-01 10:33:00,G
Prod-07710,C,CRL-101,2027-10-01 13:24:00,2027-10-01 13:36:00,G
Prod-07711,C,CRL-102,2027-10-01 15:50:00,2027-10-01 15:55:00,B
Prod-07713,C,CRL-106,2027-10-01 20:08:00,2027-10-01 20:18:00,G
Prod-07714,C,CRL-103,2027-10-01 22:47:00,2027-10-01 23:00:00,G
Prod-07715,C,CRL-106,2027-10-02 1:40:00,2027-10-02 1:45:00,G
Prod-07716,C,CRL-104,2027-10-02 3:32:00,2027-10-02 3:48:00,G
Prod-07717,C,CRL-104,2027-10-02 7:30:00,2027-10-02 7:38:00,G
Prod-07718,C,CRL-104,2027-10-02 11:12:00,2027-10-02 11:30:00,G
Prod-07720,C,CRL-103,2027-10-02 16:51:00,2027-10-02 17:00:00,G
Prod-07721,C,CRL-103,2027-10-02 19:22:00,2027-10-02 19:28:00,G
Prod-07722,C,CRL-103,2027-10-02 21:45:00,2027-10-02 22:04:00,G
Prod-07724,C,CRL-104,2027-10-03 2:37:00,2027-10-03 2:46:00,G
Prod-07726,C,CRL-106,2027-10-03 6:53:00,2027-10-03 7:00:00,G
Prod-07727,C,CRL-103,2027-10-03 11:00:00,2027-10-03 11:08:00,G
Prod-07728,C,CRL-103,2027-10-03 14:24:00,2027-10-03 14:31:00,G
Prod-07729,C,CRL-105,2027-10-03 18:19:00,2027-10-03 18:25:00,G
Prod-07730,C,CRL-106,2027-10-03 20:51:00,2027-10-03 21:10:00,G
Prod-07731,C,CRL-107,2027-10-04 1:16:00,2027-10-04 1:30:00,G
Prod-07732,C,CRL-105,2027-10-04 5:31:00,2027-10-04 5:41:00,G
Prod-07733,C,CRL-107,2027-10-04 8:39:00,2027-10-04 8:57:00,G
Prod-07734,C,CRL-102,2027-10-04 11:12:00,2027-10-04 11:30:00,G
Prod-07735,C,CRL-106,2027-10-04 14:07:00,2027-10-04 14:20:00,G
Prod-07736,C,CRL-103,2027-10-04 17:12:00,2027-10-04 17:23:00,G
Prod-07737,C,CRL-103,2027-10-04 20:00:00,2027-10-04 20:15:00,G
Prod-07738,C,CRL-107,2027-10-04 22:42:00,2027-10-04 22:58:00,G
Prod-07740,C,CRL-102,2027-10-05 7:08:00,2027-10-05 7:26:00,G
Prod-07742,C,CRL-105,2027-10-05 12:39:00,2027-10-05 12:57:00,G
Prod-07743,C,CRL-105,2027-10-05 16:03:00,2027-10-05 16:11:00,B
Prod-07744,C,CRL-101,2027-10-05 18:05:00,2027-10-05 18:10:00,G
Prod-07745,C,CRL-103,2027-10-05 20:12:00,2027-10-05 20:23:00,G
Prod-07746,C,CRL-101,2027-10-05 22:10:00,2027-10-05 22:26:00,G
Prod-07747,C,CRL-103,2027-10-06 1:36:00,2027-10-06 1:47:00,G
Prod-07748,C,CRL-105,2027-10-06 5:16:00,2027-10-06 5:30:00,G
Prod-07749,C,CRL-106,2027-10-06 8:57:00,2027-10-06 9:10:00,G
Prod-07750,C,CRL-105,2027-10-06 11:51:00,2027-10-06 12:01:00,G
Prod-07751,C,CRL-101,2027-10-06 15:31:00,2027-10-06 15:36:00,G
Prod-07752,C,CRL-103,2027-10-06 18:49:00,2027-10-06 19:00:00,G
Prod-07753,C,CRL-104,2027-10-06 22:04:00,2027-10-06 22:17:00,B
Prod-07754,C,CRL-105,2027-10-07 1:21:00,2027-10-07 1:39:00,G
Prod-07755,C,CRL-106,2027-10-07 4:08:00,2027-10-07 4:16:00,G
Prod-07757,C,CRL-101,2027-10-07 8:12:00,2027-10-07 8:25:00,G
Prod-07758,C,CRL-107,2027-10-07 10:23:00,2027-10-07 10:33:00,G
Prod-07759,C,CRL-107,2027-10-07 14:05:00,2027-10-07 14:14:00,R
Prod-07759,C,CRL-105,2027-10-07 14:14:00,2027-10-07 14:25:00,G
Prod-07760,C,CRL-106,2027-10-07 17:15:00,2027-10-07 17:31:00,G
Prod-07761,C,CRL-105,2027-10-07 20:17:00,2027-10-07 20:36:00,G
Prod-07762,C,CRL-101,2027-10-07 22:58:00,2027-10-07 23:04:00,R
Prod-07762,C,CRL-103,2027-10-07 23:04:00,2027-10-07 23:23:00,G
Prod-07763,C,CRL-101,2027-10-08 3:16:00,2027-10-08 3:30:00,G
Prod-07765,C,CRL-105,2027-10-08 8:02:00,2027-10-08 8:16:00,G
Prod-07766,C,CRL-101,2027-10-08 10:55:00,2027-10-08 11:05:00,G
Prod-07769,C,CRL-103,2027-10-08 17:58:00,2027-10-08 18:04:00,G
Prod-07770,C,CRL-105,2027-10-08 21:33:00,2027-10-08 21:41:00,R
Prod-07770,C,CRL-105,2027-10-08 21:41:00,2027-10-08 21:46:00,G
Prod-07771,C,CRL-102,2027-10-09 0:42:00,2027-10-09 0:54:00,G
Prod-07772,C,CRL-106,2027-10-09 2:44:00,2027-10-09 3:02:00,G
Prod-07774,C,CRL-101,2027-10-09 7:25:00,2027-10-09 7:35:00,B
Prod-07775,C,CRL-107,2027-10-09 10:29:00,2027-10-09 10:36:00,G
Prod-07777,C,CRL-106,2027-10-09 15:39:00,2027-10-09 15:48:00,G
Prod-07778,C,CRL-103,2027-10-09 19:24:00,2027-10-09 19:41:00,G
Prod-07779,C,CRL-101,2027-10-09 23:59:00,2027-10-10 0:14:00,G
Prod-07780,C,CRL-104,2027-10-10 2:31:00,2027-10-10 2:51:00,G
Prod-07781,C,CRL-104,2027-10-10 4:45:00,2027-10-10 5:00:00,G
Prod-07782,C,CRL-104,2027-10-10 8:50:00,2027-10-10 9:04:00,G
Prod-07783,C,CRL-106,2027-10-10 11:53:00,2027-10-10 12:04:00,G
Prod-07784,C,CRL-106,2027-10-10 15:43:00,2027-10-10 15:53:00,G
Prod-07785,C,CRL-102,2027-10-10 18:42:00,2027-10-10 18:52:00,G
Prod-07786,C,CRL-107,2027-10-10 20:33:00,2027-10-10 20:45:00,G
Prod-07787,C,CRL-107,2027-10-11 0:23:00,2027-10-11 0:41:00,G
Prod-07788,C,CRL-106,2027-10-11 3:10:00,2027-10-11 3:28:00,G
Prod-07789,C,CRL-104,2027-10-11 7:41:00,2027-10-11 7:49:00,G
Prod-07791,C,CRL-105,2027-10-11 12:11:00,2027-10-11 12:19:00,G
Prod-07792,C,CRL-107,2027-10-11 15:31:00,2027-10-11 15:47:00,G
Prod-07793,C,CRL-105,2027-10-11 18:26:00,2027-10-11 18:46:00,B
Prod-07794,C,CRL-101,2027-10-11 21:57:00,2027-10-11 22:14:00,G
Prod-07795,C,CRL-105,2027-10-12 1:12:00,2027-10-12 1:21:00,G
Prod-07796,C,CRL-106,2027-10-12 3:43:00,2027-10-12 3:50:00,G
Prod-07797,C,CRL-104,2027-10-12 7:17:00,2027-10-12 7:23:00,G
Prod-07798,C,CRL-103,2027-10-12 11:43:00,2027-10-12 11:56:00,G
Prod-07799,C,CRL-103,2027-10-12 14:59:00,2027-10-12 15:11:00,B
Prod-07800,C,CRL-102,2027-10-12 18:22:00,2027-10-12 18:38:00,G
Prod-07801,C,CRL-103,2027-10-12 21:30:00,2027-10-12 21:37:00,G
Prod-07802,C,CRL-105,2027-10-13 0:02:00,2027-10-13 0:08:00,G
Prod-07803,C,CRL-103,2027-10-13 2:42:00,2027-10-13 3:00:00,G
Prod-07806,C,CRL-103,2027-10-13 10:16:00,2027-10-13 10:30:00,G
Prod-07807,C,CRL-102,2027-10-13 12:27:00,2027-10-13 12:39:00,G
Prod-07808,C,CRL-104,2027-10-13 17:04:00,2027-10-13 17:23:00,G
Prod-07810,C,CRL-105,2027-10-14 0:55:00,2027-10-14 1:03:00,G
Prod-07811,C,CRL-107,2027-10-14 4:18:00,2027-10-14 4:31:00,G
Prod-07812,C,CRL-106,2027-10-14 7:22:00,2027-10-14 7:41:00,G
Prod-07813,C,CRL-104,2027-10-14 11:12:00,2027-10-14 11:17:00,G
Prod-07814,C,CRL-102,2027-10-14 14:29:00,2027-10-14 14:42:00,B
Prod-07815,C,CRL-102,2027-10-14 17:59:00,2027-10-14 18:15:00,G
Prod-07816,C,CRL-103,2027-10-14 20:34:00,2027-10-14 20:41:00,G
Prod-07817,C,CRL-104,2027-10-15 0:21:00,2027-10-15 0:40:00,G
Prod-07818,C,CRL-107,2027-10-15 4:40:00,2027-10-15 4:53:00,G
Prod-07819,C,CRL-107,2027-10-15 7:09:00,2027-10-15 7:19:00,G
Prod-07821,C,CRL-102,2027-10-15 12:42:00,2027-10-15 12:53:00,G
Prod-07822,C,CRL-101,2027-10-15 15:51:00,2027-10-15 16:10:00,G
Prod-07823,C,CRL-106,2027-10-15 19:05:00,2027-10-15 19:25:00,G
Prod-07824,C,CRL-105,2027-10-15 21:48:00,2027-10-15 22:07:00,G
Prod-07825,C,CRL-106,2027-10-16 1:22:00,2027-10-16 1:41:00,G
Prod-07826,C,CRL-107,2027-10-16 4:32:00,2027-10-16 4:37:00,G
Prod-07827,C,CRL-105,2027-10-16 8:14:00,2027-10-16 8:27:00,G
Prod-07828,C,CRL-105,2027-10-16 10:47:00,2027-10-16 11:02:00,G
Prod-07829,C,CRL-104,2027-10-16 15:03:00,2027-10-16 15:12:00,G
Prod-07830,C,CRL-103,2027-10-16 16:58:00,2027-10-16 17:17:00,B
Prod-07831,C,CRL-101,2027-10-16 20:22:00,2027-10-16 20:36:00,G
Prod-07832,C,CRL-105,2027-10-17 0:27:00,2027-10-17 0:40:00,G
Prod-07833,C,CRL-107,2027-10-17 4:25:00,2027-10-17 4:31:00,G
Prod-07834,C,CRL-103,2027-10-17 6:59:00,2027-10-17 7:14:00,G
Prod-07835,C,CRL-101,2027-10-17 9:19:00,2027-10-17 9:35:00,G
Prod-07836,C,CRL-107,2027-10-17 13:13:00,2027-10-17 13:29:00,G
Prod-07837,C,CRL-107,2027-10-17 16:44:00,2027-10-17 17:00:00,G
Prod-07838,C,CRL-104,2027-10-17 19:40:00,2027-10-17 19:53:00,G
Prod-07839,C,CRL-104,2027-10-17 23:45:00,2027-10-18 0:02:00,G
Prod-07840,C,CRL-107,2027-10-18 3:58:00,2027-10-18 4:15:00,G
Prod-07841,C,CRL-105,2027-10-18 6:57:00,2027-10-18 7:05:00,G
Prod-07842,C,CRL-102,2027-10-18 9:32:00,2027-10-18 9:39:00,G
Prod-07843,C,CRL-102,2027-10-18 12:09:00,2027-10-18 12:19:00,R
Prod-07843,C,CRL-103,2027-10-18 12:19:00,2027-10-18 12:29:00,G
Prod-07844,C,CRL-101,2027-10-18 15:03:00,2027-10-18 15:09:00,G
Prod-07845,C,CRL-105,2027-10-18 19:01:00,2027-10-18 19:08:00,G
Prod-07846,C,CRL-103,2027-10-18 22:30:00,2027-10-18 22:39:00,G
Prod-07847,C,CRL-105,2027-10-19 1:54:00,2027-10-19 2:11:00,G
Prod-07848,C,CRL-107,2027-10-19 4:43:00,2027-10-19 4:58:00,G
Prod-07849,C,CRL-107,2027-10-19 6:51:00,2027-10-19 7:09:00,G
Prod-07851,C,CRL-103,2027-10-19 13:05:00,2027-10-19 13:24:00,G
Prod-07853,C,CRL-101,2027-10-19 19:12:00,2027-10-19 19:28:00,G
Prod-07854,C,CRL-105,2027-10-19 21:59:00,2027-10-19 22:09:00,G
Prod-07855,C,CRL-101,2027-10-20 2:22:00,2027-10-20 2:40:00,G
Prod-07856,C,CRL-101,2027-10-20 5:59:00,2027-10-20 6:18:00,G
Prod-07858,C,CRL-107,2027-10-20 11:39:00,2027-10-20 11:46:00,G
Prod-07859,C,CRL-105,2027-10-20 15:55:00,2027-10-20 16:01:00,G
