제품ID,공정종류,장비ID,공정시작시간,공정종료시간,품질결과
Prod-06918,C,CRL-104,2025-02-02 12:40:58.339294,2025-02-02 12:48:52.803266,G
Prod-06913,C,CRL-107,2025-02-02 12:51:55.676049,2025-02-02 13:04:26.657294,G
Prod-06924,C,CRL-102,2025-02-02 12:51:57.590492,2025-02-02 13:02:16.354567,G
Prod-06923,C,CRL-105,2025-02-02 13:05:32.811889,2025-02-02 13:11:24.823452,B
Prod-06933,C,CRL-105,2025-02-02 13:11:24.823452,2025-02-02 13:27:15.334200,G
Prod-06915,C,CRL-101,2025-02-02 13:12:40.869195,2025-02-02 13:20:45.078197,G
Prod-06929,C,CRL-103,2025-02-02 13:13:40.396807,2025-02-02 13:19:57.014600,G
Prod-06932,C,CRL-107,2025-02-02 13:15:07.595801,2025-02-02 13:32:50.054537,G
Prod-06935,C,CRL-103,2025-02-02 13:19:57.014600,2025-02-02 13:26:36.907001,G
Prod-06930,C,CRL-104,2025-02-02 13:23:10.758244,2025-02-02 13:32:08.712222,G
Prod-06939,C,CRL-104,2025-02-02 14:00:43.067905,2025-02-02 14:15:35.899446,G
Prod-06936,C,CRL-101,2025-02-02 14:15:32.623411,2025-02-02 14:26:57.710825,G
Prod-06941,C,CRL-104,2025-02-02 14:15:35.899446,2025-02-02 14:25:00.997059,G
Prod-06943,C,CRL-101,2025-02-02 14:26:57.710825,2025-02-02 14:42:04.774569,G
Prod-06940,C,CRL-107,2025-02-02 14:41:22.625988,2025-02-02 14:57:46.603453,G
Prod-06931,C,CRL-106,2025-02-02 14:46:22.095022,2025-02-02 15:04:45.985774,R
Prod-06942,C,CRL-104,2025-02-02 14:52:46.124212,2025-02-02 15:07:20.233618,B
Prod-06945,C,CRL-107,2025-02-02 14:57:46.603453,2025-02-02 15:14:19.019047,G
Prod-06931,C,CRL-102,2025-02-02 15:04:45.985774,2025-02-02 15:13:39.050738,G
Prod-06938,C,CRL-105,2025-02-02 15:06:51.028632,2025-02-02 15:15:46.838429,G
Prod-06944,C,CRL-101,2025-02-02 15:08:16.099696,2025-02-02 15:16:29.052411,G
Prod-06948,C,CRL-102,2025-02-02 15:13:39.050738,2025-02-02 15:27:30.414499,G
Prod-06951,C,CRL-101,2025-02-02 15:16:29.052411,2025-02-02 15:24:38.504589,G
Prod-06937,C,CRL-103,2025-02-02 15:29:29.752654,2025-02-02 15:43:28.134325,G
Prod-06946,C,CRL-106,2025-02-02 15:33:01.916200,2025-02-02 15:48:44.006986,G
Prod-06949,C,CRL-107,2025-02-02 15:46:58.123940,2025-02-02 15:56:33.563407,G
Prod-06957,C,CRL-107,2025-02-02 15:56:33.563407,2025-02-02 16:13:51.960557,G
Prod-06952,C,CRL-101,2025-02-02 15:57:02.514899,2025-02-02 16:06:25.974965,G
Prod-06953,C,CRL-102,2025-02-02 16:02:40.296959,2025-02-02 16:10:07.923262,G
Prod-06958,C,CRL-101,2025-02-02 16:06:25.974965,2025-02-02 16:15:08.883451,G
Prod-06959,C,CRL-102,2025-02-02 16:10:07.923262,2025-02-02 16:18:32.443463,G
Prod-06961,C,CRL-107,2025-02-02 16:13:51.960557,2025-02-02 16:26:37.081776,R
Prod-06954,C,CRL-103,2025-02-02 16:14:41.236925,2025-02-02 16:28:51.012485,G
Prod-06947,C,CRL-104,2025-02-02 16:17:42.193566,2025-02-02 16:24:25.364546,G
Prod-06963,C,CRL-102,2025-02-02 16:21:37.918767,2025-02-02 16:32:55.908284,G
Prod-06950,C,CRL-105,2025-02-02 16:25:08.453363,2025-02-02 16:43:10.152325,G
Prod-06961,C,CRL-101,2025-02-02 16:26:37.081776,2025-02-02 16:41:42.186060,G
Prod-06964,C,CRL-104,2025-02-02 16:34:50.880497,2025-02-02 16:47:37.466368,G
Prod-06956,C,CRL-106,2025-02-02 16:45:41.551675,2025-02-02 16:59:45.503391,G
Prod-06965,C,CRL-107,2025-02-02 16:48:34.883499,2025-02-02 16:59:27.763137,G
Prod-06970,C,CRL-105,2025-02-02 16:58:16.059508,2025-02-02 17:10:57.238804,G
Prod-06973,C,CRL-107,2025-02-02 17:16:15.585232,2025-02-02 17:22:40.693440,G
Prod-06967,C,CRL-102,2025-02-02 18:05:18.470790,2025-02-02 18:17:23.005420,G
Prod-06966,C,CRL-103,2025-02-02 18:26:48.643550,2025-02-02 18:43:43.987745,B
Prod-06972,C,CRL-104,2025-02-02 18:29:13.161652,2025-02-02 18:36:44.122689,G
Prod-06977,C,CRL-107,2025-02-02 18:29:48.934181,2025-02-02 18:47:13.109271,G
Prod-06968,C,CRL-101,2025-02-02 18:35:37.699692,2025-02-02 18:42:42.039500,G
Prod-06975,C,CRL-106,2025-02-02 18:39:38.211352,2025-02-02 18:49:31.342447,G
Prod-06981,C,CRL-104,2025-02-02 18:46:55.671609,2025-02-02 18:59:54.093294,R
Prod-06979,C,CRL-102,2025-02-02 18:54:02.124249,2025-02-02 18:59:17.919842,G
Prod-06981,C,CRL-101,2025-02-02 18:59:54.093294,2025-02-02 19:14:03.827098,G
Prod-06987,C,CRL-104,2025-02-02 18:59:54.093294,2025-02-02 19:19:02.107453,G
Prod-06983,C,CRL-107,2025-02-02 19:00:51.739448,2025-02-02 19:13:46.883749,G
Prod-06990,C,CRL-104,2025-02-02 19:19:02.107453,2025-02-02 19:32:05.826814,G
Prod-06984,C,CRL-106,2025-02-02 19:19:09.849473,2025-02-02 19:31:12.495154,G
Prod-06982,C,CRL-103,2025-02-02 19:22:57.160754,2025-02-02 19:30:39.416744,G
Prod-06986,C,CRL-102,2025-02-02 19:35:38.436824,2025-02-02 19:48:27.057700,B
Prod-06976,C,CRL-105,2025-02-02 19:38:02.457384,2025-02-02 19:48:41.196461,G
Prod-06989,C,CRL-101,2025-02-02 19:38:46.320566,2025-02-02 19:52:57.584453,G
Prod-06992,C,CRL-106,2025-02-02 20:20:39.827348,2025-02-02 20:35:00.167046,B
Prod-06988,C,CRL-107,2025-02-02 20:31:29.255298,2025-02-02 20:43:05.246269,G
Prod-06996,C,CRL-106,2025-02-02 20:35:00.167046,2025-02-02 20:49:35.561276,G
Prod-06998,C,CRL-107,2025-02-02 20:43:05.246269,2025-02-02 20:56:37.291936,G
Prod-07000,C,CRL-107,2025-02-02 20:56:37.291936,2025-02-02 21:09:27.929488,G
Prod-07001,C,CRL-107,2025-02-02 21:09:27.929488,2025-02-02 21:26:12.042970,G
Prod-06994,C,CRL-102,2025-02-02 21:09:56.002909,2025-02-02 21:23:14.479753,G
Prod-06993,C,CRL-104,2025-02-02 21:13:46.749407,2025-02-02 21:20:23.448597,G
Prod-06995,C,CRL-105,2025-02-02 21:17:18.765588,2025-02-02 21:28:22.566581,R
Prod-06999,C,CRL-106,2025-02-02 21:22:03.687086,2025-02-02 21:33:17.633612,G
Prod-06991,C,CRL-103,2025-02-02 21:25:17.721184,2025-02-02 21:40:54.985005,G
Prod-06995,C,CRL-101,2025-02-02 21:28:22.566581,2025-02-02 21:42:44.706104,G
Prod-07006,C,CRL-103,2025-02-02 21:40:54.985005,2025-02-02 21:53:11.151772,G
Prod-07007,C,CRL-101,2025-02-02 21:42:44.706104,2025-02-02 21:55:16.763157,G
Prod-07002,C,CRL-104,2025-02-02 21:49:27.777392,2025-02-02 22:03:01.372526,R
Prod-07005,C,CRL-106,2025-02-02 21:56:09.630365,2025-02-02 22:01:11.035412,G
Prod-07002,C,CRL-102,2025-02-02 22:03:01.372526,2025-02-02 22:10:10.075852,G
Prod-07004,C,CRL-105,2025-02-02 22:03:31.721324,2025-02-02 22:18:15.588156,G
Prod-07010,C,CRL-101,2025-02-02 22:25:32.648761,2025-02-02 22:42:22.538923,G
Prod-07003,C,CRL-107,2025-02-02 22:42:04.180280,2025-02-02 22:56:30.569592,G
Prod-07009,C,CRL-103,2025-02-02 22:43:30.857141,2025-02-02 22:50:21.512054,G
Prod-07012,C,CRL-104,2025-02-02 22:43:48.681640,2025-02-02 22:59:22.663892,R
Prod-07016,C,CRL-103,2025-02-02 22:50:21.512054,2025-02-02 23:00:54.020127,G
Prod-07021,C,CRL-104,2025-02-02 22:59:22.663892,2025-02-02 23:16:33.992447,G
Prod-07012,C,CRL-102,2025-02-02 22:59:22.663892,2025-02-02 23:08:54.643086,G
Prod-07022,C,CRL-103,2025-02-02 23:00:54.020127,2025-02-02 23:07:32.225176,G
Prod-07015,C,CRL-101,2025-02-02 23:01:05.571074,2025-02-02 23:19:26.784130,G
Prod-07011,C,CRL-106,2025-02-02 23:11:46.745956,2025-02-02 23:29:58.299449,G
Prod-07013,C,CRL-105,2025-02-02 23:16:56.131148,2025-02-02 23:24:47.460760,G
Prod-07028,C,CRL-105,2025-02-02 23:24:47.460760,2025-02-02 23:31:11.478447,G
Prod-07018,C,CRL-107,2025-02-02 23:35:39.401292,2025-02-02 23:40:41.728149,G
Prod-07025,C,CRL-104,2025-02-03 00:19:07.380680,2025-02-03 00:27:13.237721,G
Prod-07024,C,CRL-102,2025-02-03 00:23:06.264524,2025-02-03 00:42:35.466018,G
Prod-07032,C,CRL-104,2025-02-03 00:27:13.237721,2025-02-03 00:43:19.431814,G
Prod-07023,C,CRL-103,2025-02-03 00:36:21.546360,2025-02-03 00:52:52.361985,G
Prod-07029,C,CRL-106,2025-02-03 00:36:37.942849,2025-02-03 00:52:26.191790,G
Prod-07026,C,CRL-101,2025-02-03 00:37:49.753190,2025-02-03 00:46:46.937462,G
Prod-07034,C,CRL-104,2025-02-03 00:43:19.431814,2025-02-03 00:59:14.697293,B
Prod-07035,C,CRL-101,2025-02-03 00:46:46.937462,2025-02-03 00:54:48.060267,G
Prod-07033,C,CRL-102,2025-02-03 00:51:23.818274,2025-02-03 01:01:21.221958,G
Prod-07038,C,CRL-104,2025-02-03 00:59:14.697293,2025-02-03 01:10:05.924133,G
Prod-07039,C,CRL-102,2025-02-03 01:01:21.221958,2025-02-03 01:13:16.647038,G
Prod-07041,C,CRL-104,2025-02-03 01:10:05.924133,2025-02-03 01:22:09.243694,G
Prod-07043,C,CRL-104,2025-02-03 01:22:09.243694,2025-02-03 01:36:16.661896,G
Prod-07044,C,CRL-104,2025-02-03 01:36:16.661896,2025-02-03 01:47:15.977125,G
Prod-07045,C,CRL-104,2025-02-03 01:47:15.977125,2025-02-03 01:55:41.402477,G
Prod-07037,C,CRL-101,2025-02-03 01:47:32.911445,2025-02-03 01:57:00.895142,G
Prod-07031,C,CRL-105,2025-02-03 01:54:44.634812,2025-02-03 02:11:59.889623,R
Prod-07046,C,CRL-104,2025-02-03 01:55:41.402477,2025-02-03 02:08:55.120991,G
Prod-07036,C,CRL-106,2025-02-03 01:58:32.463185,2025-02-03 02:17:08.298763,R
Prod-07048,C,CRL-104,2025-02-03 02:08:55.120991,2025-02-03 02:25:26.179523,G
Prod-07031,C,CRL-107,2025-02-03 02:11:59.889623,2025-02-03 02:25:05.946029,G
Prod-07036,C,CRL-103,2025-02-03 02:17:08.298763,2025-02-03 02:27:15.777373,G
Prod-07049,C,CRL-105,2025-02-03 02:25:28.408679,2025-02-03 02:43:28.779920,G
Prod-07054,C,CRL-103,2025-02-03 02:27:15.777373,2025-02-03 02:39:42.448155,G
Prod-07042,C,CRL-102,2025-02-03 02:29:32.791018,2025-02-03 02:39:39.552920,G
Prod-07050,C,CRL-106,2025-02-03 02:41:49.137345,2025-02-03 02:54:37.035235,G
Prod-07053,C,CRL-104,2025-02-03 02:46:53.675873,2025-02-03 03:03:09.081777,G
Prod-07047,C,CRL-101,2025-02-03 02:56:03.808673,2025-02-03 03:02:38.597156,G
Prod-07059,C,CRL-101,2025-02-03 03:02:38.597156,2025-02-03 03:09:25.743550,G
Prod-07056,C,CRL-103,2025-02-03 03:04:03.507204,2025-02-03 03:18:40.774908,B
Prod-07058,C,CRL-106,2025-02-03 03:10:11.162986,2025-02-03 03:25:12.424658,G
Prod-07062,C,CRL-103,2025-02-03 03:18:40.774908,2025-02-03 03:33:25.135689,G
Prod-07061,C,CRL-101,2025-02-03 03:28:11.159596,2025-02-03 03:40:47.532958,G
Prod-07060,C,CRL-104,2025-02-03 03:38:18.905709,2025-02-03 03:53:21.529556,B
Prod-07051,C,CRL-107,2025-02-03 04:04:59.051568,2025-02-03 04:18:59.833899,G
Prod-07055,C,CRL-102,2025-02-03 04:14:41.243722,2025-02-03 04:24:10.729040,G
Prod-07066,C,CRL-104,2025-02-03 04:18:32.852383,2025-02-03 04:27:32.943258,G
Prod-07067,C,CRL-107,2025-02-03 04:18:59.833899,2025-02-03 04:31:10.817145,G
Prod-07069,C,CRL-104,2025-02-03 04:27:32.943258,2025-02-03 04:41:07.907100,B
Prod-07064,C,CRL-103,2025-02-03 04:35:26.062629,2025-02-03 04:54:38.257409,G
Prod-07065,C,CRL-101,2025-02-03 04:43:23.026472,2025-02-03 04:57:37.107911,G
Prod-07057,C,CRL-105,2025-02-03 04:44:58.183698,2025-02-03 04:59:08.747855,G
Prod-07072,C,CRL-103,2025-02-03 04:54:38.257409,2025-02-03 05:13:16.678518,G
Prod-07070,C,CRL-107,2025-02-03 04:55:18.138654,2025-02-03 05:03:04.538854,G
Prod-07063,C,CRL-106,2025-02-03 05:01:04.913592,2025-02-03 05:06:31.567123,B
Prod-07075,C,CRL-107,2025-02-03 05:03:04.538854,2025-02-03 05:12:34.734856,B
Prod-07071,C,CRL-104,2025-02-03 05:05:01.326096,2025-02-03 05:10:06.502906,G
Prod-07076,C,CRL-106,2025-02-03 05:06:31.567123,2025-02-03 05:12:21.107861,G
Prod-07077,C,CRL-104,2025-02-03 05:10:06.502906,2025-02-03 05:28:11.697853,G
Prod-07079,C,CRL-106,2025-02-03 05:12:21.107861,2025-02-03 05:23:33.343627,G
Prod-07073,C,CRL-101,2025-02-03 05:26:45.286629,2025-02-03 05:32:16.392655,G
Prod-07068,C,CRL-102,2025-02-03 05:31:25.495796,2025-02-03 05:42:41.432583,G
Prod-07074,C,CRL-105,2025-02-03 05:41:08.021118,2025-02-03 05:47:20.996338,G
Prod-07082,C,CRL-106,2025-02-03 05:55:02.148852,2025-02-03 06:03:07.307682,G
Prod-07084,C,CRL-101,2025-02-03 06:09:29.171581,2025-02-03 06:26:10.943213,G
Prod-07086,C,CRL-105,2025-02-03 06:19:55.338310,2025-02-03 06:29:42.291289,G
Prod-07083,C,CRL-104,2025-02-03 06:23:24.346222,2025-02-03 06:29:28.972581,G
Prod-07081,C,CRL-103,2025-02-03 06:25:30.215768,2025-02-03 06:35:15.679347,G
Prod-07087,C,CRL-106,2025-02-03 06:26:35.578689,2025-02-03 06:37:05.832253,G
Prod-07090,C,CRL-104,2025-02-03 06:32:25.851658,2025-02-03 06:41:02.004263,G
Prod-07092,C,CRL-103,2025-02-03 06:35:15.679347,2025-02-03 06:44:54.564417,G
Prod-07093,C,CRL-106,2025-02-03 06:42:49.849514,2025-02-03 06:53:44.181475,G
Prod-07088,C,CRL-101,2025-02-03 06:46:03.790783,2025-02-03 07:04:22.005471,G
Prod-07080,C,CRL-107,2025-02-03 07:04:12.144849,2025-02-03 07:21:04.416714,G
Prod-07095,C,CRL-103,2025-02-03 07:04:14.752718,2025-02-03 07:12:37.299783,G
Prod-07091,C,CRL-105,2025-02-03 07:22:18.030718,2025-02-03 07:40:57.711100,G
Prod-07085,C,CRL-102,2025-02-03 07:30:13.201298,2025-02-03 07:43:47.080567,G
Prod-07094,C,CRL-104,2025-02-03 07:32:14.470638,2025-02-03 07:46:47.328385,G
Prod-07101,C,CRL-105,2025-02-03 07:40:57.711100,2025-02-03 07:47:27.113929,G
Prod-07104,C,CRL-104,2025-02-03 07:50:22.510969,2025-02-03 07:56:49.403330,G
Prod-07100,C,CRL-107,2025-02-03 07:52:17.367894,2025-02-03 08:11:11.613601,B
Prod-07098,C,CRL-101,2025-02-03 08:04:09.659405,2025-02-03 08:15:59.615847,G
Prod-07102,C,CRL-102,2025-02-03 08:30:16.757287,2025-02-03 08:36:18.579409,B
Prod-07106,C,CRL-105,2025-02-03 08:33:09.238043,2025-02-03 08:50:53.616686,G
Prod-07099,C,CRL-103,2025-02-03 08:40:56.482031,2025-02-03 09:00:20.309101,G
Prod-07112,C,CRL-105,2025-02-03 08:50:53.616686,2025-02-03 09:00:49.966540,G
Prod-07107,C,CRL-104,2025-02-03 08:53:43.926728,2025-02-03 08:59:57.640297,G
Prod-07097,C,CRL-106,2025-02-03 08:56:41.921750,2025-02-03 09:02:35.601054,G
Prod-07108,C,CRL-107,2025-02-03 08:59:47.952810,2025-02-03 09:17:21.924238,G
Prod-07117,C,CRL-106,2025-02-03 09:02:35.601054,2025-02-03 09:21:58.423950,G
Prod-07109,C,CRL-101,2025-02-03 09:06:01.325426,2025-02-03 09:21:44.187383,G
Prod-07113,C,CRL-104,2025-02-03 09:12:43.307233,2025-02-03 09:25:22.949804,G
Prod-07119,C,CRL-106,2025-02-03 09:21:58.423950,2025-02-03 09:39:38.411959,B
Prod-07118,C,CRL-107,2025-02-03 09:24:57.190930,2025-02-03 09:35:39.688931,R
Prod-07118,C,CRL-101,2025-02-03 09:35:39.688931,2025-02-03 09:55:30.778577,G
Prod-07116,C,CRL-105,2025-02-03 09:39:40.436738,2025-02-03 09:45:29.022460,G
Prod-07123,C,CRL-106,2025-02-03 09:52:16.531804,2025-02-03 10:05:59.011869,G
Prod-07121,C,CRL-104,2025-02-03 10:12:26.790591,2025-02-03 10:25:31.517870,G
Prod-07114,C,CRL-103,2025-02-03 10:16:18.890085,2025-02-03 10:32:17.634043,G
Prod-07111,C,CRL-102,2025-02-03 10:17:39.765382,2025-02-03 10:34:43.200802,G
Prod-07125,C,CRL-106,2025-02-03 10:35:01.581214,2025-02-03 10:44:09.379819,G
Prod-07127,C,CRL-104,2025-02-03 10:55:23.621318,2025-02-03 11:09:18.955976,R
Prod-07127,C,CRL-103,2025-02-03 11:09:18.955976,2025-02-03 11:18:47.401704,G
Prod-07124,C,CRL-105,2025-02-03 11:22:04.391058,2025-02-03 11:38:56.799657,R
Prod-07128,C,CRL-102,2025-02-03 11:22:10.794051,2025-02-03 11:40:58.188895,R
Prod-07129,C,CRL-104,2025-02-03 11:32:55.467460,2025-02-03 11:39:39.513153,G
Prod-07122,C,CRL-107,2025-02-03 11:38:47.904219,2025-02-03 11:55:29.177857,G
Prod-07124,C,CRL-101,2025-02-03 11:38:56.799657,2025-02-03 11:51:07.349789,B
Prod-07131,C,CRL-105,2025-02-03 11:38:56.799657,2025-02-03 11:46:37.145392,G
Prod-07133,C,CRL-102,2025-02-03 11:40:58.188895,2025-02-03 11:46:25.020455,G
Prod-07128,C,CRL-106,2025-02-03 11:40:58.188895,2025-02-03 11:51:11.803239,G
Prod-07134,C,CRL-102,2025-02-03 11:46:25.020455,2025-02-03 11:53:54.942603,G
Prod-07135,C,CRL-105,2025-02-03 11:46:37.145392,2025-02-03 12:01:26.248477,G
Prod-07136,C,CRL-101,2025-02-03 11:51:07.349789,2025-02-03 11:57:23.834859,G
Prod-07139,C,CRL-101,2025-02-03 11:57:23.834859,2025-02-03 12:12:09.097471,G
Prod-07130,C,CRL-103,2025-02-03 12:21:15.175780,2025-02-03 12:31:31.279683,G
Prod-07141,C,CRL-105,2025-02-03 12:29:47.088984,2025-02-03 12:47:42.703899,G
Prod-07143,C,CRL-103,2025-02-03 12:31:31.279683,2025-02-03 12:41:43.494448,G
Prod-07132,C,CRL-104,2025-02-03 12:33:03.429041,2025-02-03 12:50:08.809387,B
Prod-07138,C,CRL-107,2025-02-03 12:34:43.218720,2025-02-03 12:52:26.857170,G
Prod-07147,C,CRL-104,2025-02-03 12:50:08.809387,2025-02-03 13:01:04.974761,G
Prod-07149,C,CRL-104,2025-02-03 13:01:04.974761,2025-02-03 13:15:04.841872,G
Prod-07142,C,CRL-101,2025-02-03 13:01:07.995550,2025-02-03 13:15:45.521287,G
Prod-07137,C,CRL-106,2025-02-03 13:05:38.673555,2025-02-03 13:15:37.395265,R
Prod-07150,C,CRL-104,2025-02-03 13:15:04.841872,2025-02-03 13:33:14.273781,G
Prod-07137,C,CRL-102,2025-02-03 13:15:37.395265,2025-02-03 13:28:49.027377,G
Prod-07151,C,CRL-106,2025-02-03 13:15:37.395265,2025-02-03 13:33:50.301489,G
Prod-07152,C,CRL-101,2025-02-03 13:15:45.521287,2025-02-03 13:21:44.773602,G
Prod-07144,C,CRL-103,2025-02-03 13:30:52.013002,2025-02-03 13:46:44.478421,G
Prod-07148,C,CRL-107,2025-02-03 13:31:29.561918,2025-02-03 13:48:08.880669,G
Prod-07153,C,CRL-101,2025-02-03 13:42:36.978198,2025-02-03 13:53:04.610537,G
Prod-07156,C,CRL-106,2025-02-03 13:49:13.071957,2025-02-03 13:58:31.560281,R
Prod-07157,C,CRL-101,2025-02-03 13:55:29.518869,2025-02-03 14:14:55.235557,R
Prod-07156,C,CRL-103,2025-02-03 13:58:31.560281,2025-02-03 14:04:30.958739,R
Prod-07156,C,CRL-107,2025-02-03 14:04:30.958739,2025-02-03 14:12:48.808990,G
Prod-07145,C,CRL-105,2025-02-03 14:05:36.672784,2025-02-03 14:24:39.372896,G
Prod-07160,C,CRL-107,2025-02-03 14:12:48.808990,2025-02-03 14:30:18.835889,G
Prod-07161,C,CRL-101,2025-02-03 14:14:55.235557,2025-02-03 14:33:40.798873,G
Prod-07157,C,CRL-106,2025-02-03 14:14:55.235557,2025-02-03 14:29:31.179602,G
Prod-07159,C,CRL-103,2025-02-03 14:15:41.032454,2025-02-03 14:29:00.393301,G
Prod-07165,C,CRL-106,2025-02-03 14:29:31.179602,2025-02-03 14:42:00.741214,G
Prod-07167,C,CRL-107,2025-02-03 14:30:18.835889,2025-02-03 14:49:19.972362,G
Prod-07162,C,CRL-105,2025-02-03 14:42:06.283644,2025-02-03 14:49:34.649553,G
Prod-07155,C,CRL-104,2025-02-03 14:42:09.728486,2025-02-03 14:48:09.544142,G
Prod-07154,C,CRL-102,2025-02-03 14:45:01.468879,2025-02-03 14:54:59.641694,G
Prod-07171,C,CRL-107,2025-02-03 14:54:46.225292,2025-02-03 15:14:00.674488,G
Prod-07164,C,CRL-103,2025-02-03 15:05:13.890468,2025-02-03 15:17:49.568484,G
Prod-07174,C,CRL-102,2025-02-03 15:08:54.829561,2025-02-03 15:24:51.643971,G
Prod-07176,C,CRL-103,2025-02-03 15:17:49.568484,2025-02-03 15:28:43.876117,G
Prod-07172,C,CRL-105,2025-02-03 15:19:46.161242,2025-02-03 15:31:19.318884,B
Prod-07178,C,CRL-103,2025-02-03 15:34:23.022340,2025-02-03 15:54:19.079799,G
Prod-07180,C,CRL-103,2025-02-03 15:54:19.079799,2025-02-03 16:08:37.285451,G
Prod-07177,C,CRL-102,2025-02-03 16:11:33.255071,2025-02-03 16:18:43.789567,G
Prod-07169,C,CRL-106,2025-02-03 16:25:36.106227,2025-02-03 16:35:06.363731,G
Prod-07168,C,CRL-101,2025-02-03 16:26:32.673934,2025-02-03 16:42:49.197768,G
Prod-07170,C,CRL-104,2025-02-03 16:32:14.517577,2025-02-03 16:47:39.814223,G
Prod-07179,C,CRL-105,2025-02-03 16:37:42.396074,2025-02-03 16:54:43.989912,G
Prod-07175,C,CRL-107,2025-02-03 16:40:05.511343,2025-02-03 16:58:34.343540,G
Prod-07181,C,CRL-103,2025-02-03 16:54:25.590896,2025-02-03 16:59:51.321398,G
Prod-07185,C,CRL-101,2025-02-03 16:56:55.834808,2025-02-03 17:10:43.037968,G
Prod-07184,C,CRL-106,2025-02-03 17:11:49.961891,2025-02-03 17:19:03.483313,G
Prod-07183,C,CRL-102,2025-02-03 17:13:37.391484,2025-02-03 17:27:19.036774,G
Prod-07186,C,CRL-104,2025-02-03 17:51:56.728838,2025-02-03 18:11:56.617478,G
Prod-07187,C,CRL-105,2025-02-03 17:57:47.289253,2025-02-03 18:10:08.624841,G
Prod-07192,C,CRL-105,2025-02-03 18:10:08.624841,2025-02-03 18:20:56.605391,G
Prod-07189,C,CRL-101,2025-02-03 18:19:25.798729,2025-02-03 18:38:28.228736,G
Prod-07195,C,CRL-105,2025-02-03 18:20:56.605391,2025-02-03 18:40:44.032541,G
Prod-07190,C,CRL-106,2025-02-03 18:24:36.940632,2025-02-03 18:31:42.734276,G
Prod-07193,C,CRL-104,2025-02-03 18:25:11.788554,2025-02-03 18:34:47.920262,G
Prod-07191,C,CRL-102,2025-02-03 18:28:29.369958,2025-02-03 18:43:22.158273,B
Prod-07188,C,CRL-107,2025-02-03 18:35:39.395996,2025-02-03 18:50:55.467422,R
Prod-07198,C,CRL-101,2025-02-03 18:38:28.228736,2025-02-03 18:54:30.253398,G
Prod-07199,C,CRL-105,2025-02-03 18:40:44.032541,2025-02-03 18:56:26.924737,G
Prod-07200,C,CRL-102,2025-02-03 18:43:22.158273,2025-02-03 18:54:13.721824,B
Prod-07196,C,CRL-106,2025-02-03 18:47:09.054440,2025-02-03 18:57:30.601881,G
Prod-07188,C,CRL-103,2025-02-03 18:50:55.467422,2025-02-03 19:07:45.331684,G
Prod-07201,C,CRL-107,2025-02-03 18:50:55.467422,2025-02-03 18:56:50.072469,G
Prod-07197,C,CRL-104,2025-02-03 18:53:28.574288,2025-02-03 19:00:19.511038,G
Prod-07203,C,CRL-102,2025-02-03 18:54:13.721824,2025-02-03 19:10:16.899609,G
Prod-07207,C,CRL-106,2025-02-03 19:09:55.670454,2025-02-03 19:25:00.435635,G
Prod-07206,C,CRL-107,2025-02-03 19:25:12.372059,2025-02-03 19:35:56.620210,G
Prod-07209,C,CRL-103,2025-02-03 19:39:29.076272,2025-02-03 19:57:39.808434,G
Prod-07205,C,CRL-105,2025-02-03 19:56:30.986900,2025-02-03 20:12:36.284510,G
Prod-07208,C,CRL-104,2025-02-03 20:07:44.884624,2025-02-03 20:21:53.878156,G
Prod-07214,C,CRL-105,2025-02-03 20:30:42.807351,2025-02-03 20:49:48.113804,G
Prod-07213,C,CRL-103,2025-02-03 20:44:21.787635,2025-02-03 20:50:51.014837,G
Prod-07211,C,CRL-106,2025-02-03 20:46:17.036761,2025-02-03 20:51:23.305954,G
Prod-07204,C,CRL-101,2025-02-03 20:47:46.573072,2025-02-03 21:01:42.554699,G
Prod-07218,C,CRL-106,2025-02-03 20:51:23.305954,2025-02-03 20:56:50.663301,R
Prod-07218,C,CRL-106,2025-02-03 20:56:50.663301,2025-02-03 21:04:12.763927,G
Prod-07217,C,CRL-103,2025-02-03 20:58:24.820167,2025-02-03 21:11:14.896690,G
Prod-07210,C,CRL-102,2025-02-03 21:05:14.788530,2025-02-03 21:14:40.219094,G
Prod-07212,C,CRL-107,2025-02-03 21:08:18.506807,2025-02-03 21:21:03.781767,G
Prod-07223,C,CRL-102,2025-02-03 21:14:40.219094,2025-02-03 21:26:38.602284,G
Prod-07215,C,CRL-104,2025-02-03 21:21:37.012749,2025-02-03 21:27:21.950321,R
Prod-07215,C,CRL-105,2025-02-03 21:27:21.950321,2025-02-03 21:38:52.622124,G
Prod-07226,C,CRL-102,2025-02-03 21:27:39.006757,2025-02-03 21:36:06.361537,G
Prod-07221,C,CRL-106,2025-02-03 21:46:20.663196,2025-02-03 22:03:08.379351,G
Prod-07230,C,CRL-105,2025-02-03 21:48:04.259628,2025-02-03 22:06:30.467305,G
Prod-07232,C,CRL-105,2025-02-03 22:06:30.467305,2025-02-03 22:25:47.764513,G
Prod-07220,C,CRL-101,2025-02-03 22:18:45.984257,2025-02-03 22:34:43.116753,G
Prod-07233,C,CRL-105,2025-02-03 22:27:00.660837,2025-02-03 22:36:59.539634,G
Prod-07235,C,CRL-105,2025-02-03 22:36:59.539634,2025-02-03 22:56:24.141099,R
Prod-07222,C,CRL-103,2025-02-03 22:40:28.694719,2025-02-03 22:59:37.141379,G
Prod-07228,C,CRL-104,2025-02-03 22:52:32.632342,2025-02-03 23:02:53.080042,R
