제품ID,공정종류,장비ID,공정시작시간,공정종료시간,품질결과
Prod-07705,A,AST-103,2025-02-06 00:05:16.326706,2025-02-06 02:20:53.561044,G
Prod-07706,A,AST-108,2025-02-06 00:06:14.115610,2025-02-06 01:36:53.651095,G
Prod-07707,A,AST-102,2025-02-06 00:16:34.691090,2025-02-06 02:42:48.613322,G
Prod-07708,A,AST-101,2025-02-06 00:32:28.600144,2025-02-06 02:48:30.499417,G
Prod-07709,A,AST-105,2025-02-06 00:33:00.162645,2025-02-06 03:27:14.956006,G
Prod-07710,A,AST-116,2025-02-06 00:36:27.009423,2025-02-06 02:16:15.520026,G
Prod-07711,A,AST-109,2025-02-06 00:48:55.805138,2025-02-06 02:38:23.255604,G
Prod-07712,A,AST-113,2025-02-06 00:51:56.256978,2025-02-06 02:10:03.675990,G
Prod-07713,A,AST-111,2025-02-06 00:55:17.706222,2025-02-06 02:06:35.084051,G
Prod-07714,A,AST-118,2025-02-06 00:56:14.735993,2025-02-06 03:26:27.282986,G
Prod-07715,A,AST-115,2025-02-06 01:00:23.047644,2025-02-06 03:33:48.016845,G
Prod-07716,A,AST-110,2025-02-06 01:09:28.216377,2025-02-06 03:03:03.988495,G
Prod-07717,A,AST-104,2025-02-06 01:14:25.819472,2025-02-06 03:30:49.503407,G
Prod-07718,A,AST-117,2025-02-06 01:17:06.585710,2025-02-06 03:28:42.493298,G
Prod-07719,A,AST-108,2025-02-06 01:36:53.651095,2025-02-06 04:30:25.545399,G
Prod-07720,A,AST-107,2025-02-06 01:39:13.552656,2025-02-06 02:55:31.586671,G
Prod-07721,A,AST-114,2025-02-06 02:03:54.803684,2025-02-06 04:19:28.036239,B
Prod-07722,A,AST-111,2025-02-06 02:06:35.084051,2025-02-06 03:38:45.849407,G
Prod-07723,A,AST-113,2025-02-06 02:10:03.675990,2025-02-06 04:07:22.845349,G
Prod-07724,A,AST-116,2025-02-06 02:16:15.520026,2025-02-06 03:55:58.190819,G
Prod-07725,A,AST-103,2025-02-06 02:20:53.561044,2025-02-06 03:50:35.154559,G
Prod-07726,A,AST-112,2025-02-06 02:20:53.793787,2025-02-06 03:47:07.529167,G
Prod-07727,A,AST-106,2025-02-06 02:22:52.358000,2025-02-06 04:51:43.688758,G
Prod-07728,A,AST-109,2025-02-06 02:38:23.255604,2025-02-06 05:32:29.024856,G
Prod-07729,A,AST-102,2025-02-06 02:42:48.613322,2025-02-06 04:16:36.730389,G
Prod-07730,A,AST-101,2025-02-06 02:48:30.499417,2025-02-06 04:29:56.079469,B
Prod-07731,A,AST-107,2025-02-06 02:55:31.586671,2025-02-06 05:10:09.340951,G
Prod-07732,A,AST-110,2025-02-06 03:03:03.988495,2025-02-06 04:28:37.938123,G
Prod-07733,A,AST-118,2025-02-06 03:26:27.282986,2025-02-06 06:13:51.494629,G
Prod-07734,A,AST-105,2025-02-06 03:27:14.956006,2025-02-06 06:11:32.968695,G
Prod-07735,A,AST-117,2025-02-06 03:28:42.493298,2025-02-06 06:06:32.144396,G
Prod-07736,A,AST-104,2025-02-06 03:30:49.503407,2025-02-06 06:27:23.376384,G
Prod-07737,A,AST-115,2025-02-06 03:33:48.016845,2025-02-06 05:10:30.720524,G
Prod-07738,A,AST-111,2025-02-06 03:38:45.849407,2025-02-06 05:12:37.824270,G
Prod-07739,A,AST-112,2025-02-06 03:47:07.529167,2025-02-06 06:45:23.916325,G
Prod-07740,A,AST-103,2025-02-06 03:50:35.154559,2025-02-06 05:25:38.791059,B
Prod-07741,A,AST-116,2025-02-06 03:55:58.190819,2025-02-06 05:41:19.401589,G
Prod-07742,A,AST-113,2025-02-06 04:07:22.845349,2025-02-06 06:53:22.578829,G
Prod-07743,A,AST-102,2025-02-06 04:16:36.730389,2025-02-06 07:05:29.561447,G
Prod-07744,A,AST-114,2025-02-06 04:19:28.036239,2025-02-06 06:14:11.132129,G
Prod-07745,A,AST-110,2025-02-06 04:28:37.938123,2025-02-06 06:20:33.699547,G
Prod-07746,A,AST-101,2025-02-06 04:29:56.079469,2025-02-06 05:39:17.835618,G
Prod-07747,A,AST-108,2025-02-06 04:30:25.545399,2025-02-06 06:54:56.473696,G
Prod-07748,A,AST-106,2025-02-06 04:51:43.688758,2025-02-06 06:33:17.123437,G
Prod-07749,A,AST-107,2025-02-06 05:10:09.340951,2025-02-06 06:49:15.175808,G
Prod-07750,A,AST-115,2025-02-06 05:10:30.720524,2025-02-06 06:39:48.934877,G
Prod-07751,A,AST-111,2025-02-06 05:12:37.824270,2025-02-06 06:39:56.696670,G
Prod-07752,A,AST-103,2025-02-06 05:25:38.791059,2025-02-06 07:04:10.882405,G
Prod-07753,A,AST-109,2025-02-06 05:32:29.024856,2025-02-06 08:09:14.889425,G
Prod-07754,A,AST-101,2025-02-06 05:39:17.835618,2025-02-06 07:58:26.779681,G
Prod-07755,A,AST-116,2025-02-06 05:41:19.401589,2025-02-06 07:03:28.495945,G
Prod-07756,A,AST-117,2025-02-06 06:06:32.144396,2025-02-06 08:36:13.819360,G
Prod-07757,A,AST-105,2025-02-06 06:11:32.968695,2025-02-06 08:28:49.301869,G
Prod-07758,A,AST-118,2025-02-06 06:13:51.494629,2025-02-06 07:51:51.574821,G
Prod-07759,A,AST-114,2025-02-06 06:14:11.132129,2025-02-06 08:03:15.461886,G
Prod-07760,A,AST-110,2025-02-06 06:20:33.699547,2025-02-06 09:01:11.422716,G
Prod-07761,A,AST-104,2025-02-06 06:27:23.376384,2025-02-06 08:36:54.598922,G
Prod-07762,A,AST-106,2025-02-06 06:33:17.123437,2025-02-06 08:54:29.888774,G
Prod-07763,A,AST-115,2025-02-06 06:39:48.934877,2025-02-06 08:43:04.872984,G
Prod-07764,A,AST-111,2025-02-06 06:39:56.696670,2025-02-06 08:15:25.560415,G
Prod-07765,A,AST-112,2025-02-06 06:45:23.916325,2025-02-06 07:58:26.947100,G
Prod-07766,A,AST-107,2025-02-06 06:49:15.175808,2025-02-06 07:55:14.411796,G
Prod-07767,A,AST-113,2025-02-06 06:53:22.578829,2025-02-06 09:11:03.378253,G
Prod-07768,A,AST-108,2025-02-06 06:54:56.473696,2025-02-06 08:11:52.070237,G
Prod-07769,A,AST-116,2025-02-06 07:03:28.495945,2025-02-06 08:48:24.078678,G
Prod-07770,A,AST-103,2025-02-06 07:04:10.882405,2025-02-06 10:04:01.567783,B
Prod-07771,A,AST-102,2025-02-06 07:05:29.561447,2025-02-06 10:02:18.260123,G
Prod-07772,A,AST-118,2025-02-06 07:51:51.574821,2025-02-06 10:25:54.864501,G
Prod-07773,A,AST-107,2025-02-06 07:55:14.411796,2025-02-06 10:09:45.278656,G
Prod-07774,A,AST-101,2025-02-06 07:58:26.779681,2025-02-06 10:51:29.700972,G
Prod-07775,A,AST-112,2025-02-06 07:58:26.947100,2025-02-06 10:50:45.916040,G
Prod-07776,A,AST-114,2025-02-06 08:03:15.461886,2025-02-06 09:12:56.443997,G
Prod-07777,A,AST-109,2025-02-06 08:09:14.889425,2025-02-06 10:11:16.774680,G
Prod-07778,A,AST-108,2025-02-06 08:11:52.070237,2025-02-06 09:51:29.714648,G
Prod-07779,A,AST-111,2025-02-06 08:15:25.560415,2025-02-06 10:39:01.292304,G
Prod-07780,A,AST-105,2025-02-06 08:28:49.301869,2025-02-06 10:15:51.176676,G
Prod-07781,A,AST-117,2025-02-06 08:36:13.819360,2025-02-06 09:43:20.675739,G
Prod-07782,A,AST-104,2025-02-06 08:36:54.598922,2025-02-06 10:52:06.391010,G
Prod-07783,A,AST-115,2025-02-06 08:43:04.872984,2025-02-06 10:43:07.937503,G
Prod-07784,A,AST-116,2025-02-06 08:48:24.078678,2025-02-06 11:20:42.387347,B
Prod-07785,A,AST-106,2025-02-06 08:54:29.888774,2025-02-06 11:19:42.168503,G
Prod-07786,A,AST-110,2025-02-06 09:01:11.422716,2025-02-06 10:56:25.416499,G
Prod-07787,A,AST-113,2025-02-06 09:11:03.378253,2025-02-06 10:21:19.692783,G
Prod-07788,A,AST-114,2025-02-06 09:12:56.443997,2025-02-06 10:59:45.810526,G
Prod-07789,A,AST-117,2025-02-06 09:43:20.675739,2025-02-06 10:44:00.273227,G
Prod-07790,A,AST-108,2025-02-06 09:51:29.714648,2025-02-06 11:34:08.832600,G
Prod-07791,A,AST-102,2025-02-06 10:02:18.260123,2025-02-06 11:02:19.589683,G
Prod-07792,A,AST-103,2025-02-06 10:04:01.567783,2025-02-06 12:07:42.221485,B
Prod-07793,A,AST-107,2025-02-06 10:09:45.278656,2025-02-06 11:45:16.750513,G
Prod-07794,A,AST-109,2025-02-06 10:11:16.774680,2025-02-06 12:04:47.515877,G
Prod-07795,A,AST-105,2025-02-06 10:15:51.176676,2025-02-06 12:58:42.044885,G
Prod-07796,A,AST-113,2025-02-06 10:21:19.692783,2025-02-06 11:49:42.897480,G
Prod-07797,A,AST-118,2025-02-06 10:25:54.864501,2025-02-06 12:03:30.468250,G
Prod-07798,A,AST-111,2025-02-06 10:39:01.292304,2025-02-06 12:31:33.357981,G
Prod-07799,A,AST-115,2025-02-06 10:43:07.937503,2025-02-06 13:42:11.620496,G
Prod-07800,A,AST-117,2025-02-06 10:44:00.273227,2025-02-06 12:20:16.670394,G
Prod-07801,A,AST-112,2025-02-06 10:50:45.916040,2025-02-06 12:27:25.779444,G
Prod-07802,A,AST-101,2025-02-06 10:51:29.700972,2025-02-06 12:20:39.702166,G
Prod-07803,A,AST-104,2025-02-06 10:52:06.391010,2025-02-06 12:12:41.537792,G
Prod-07804,A,AST-110,2025-02-06 10:56:25.416499,2025-02-06 12:14:47.838712,G
Prod-07805,A,AST-114,2025-02-06 10:59:45.810526,2025-02-06 12:33:29.969295,G
Prod-07806,A,AST-102,2025-02-06 11:02:19.589683,2025-02-06 13:30:11.010547,B
Prod-07807,A,AST-106,2025-02-06 11:19:42.168503,2025-02-06 13:03:23.432492,G
Prod-07808,A,AST-116,2025-02-06 11:20:42.387347,2025-02-06 13:39:17.738502,G
Prod-07809,A,AST-108,2025-02-06 11:34:08.832600,2025-02-06 13:52:09.028856,G
Prod-07810,A,AST-107,2025-02-06 11:45:16.750513,2025-02-06 14:03:09.804709,G
Prod-07811,A,AST-113,2025-02-06 11:49:42.897480,2025-02-06 14:30:23.464736,G
Prod-07812,A,AST-118,2025-02-06 12:03:30.468250,2025-02-06 13:27:37.562324,B
Prod-07813,A,AST-109,2025-02-06 12:04:47.515877,2025-02-06 14:26:42.989447,G
Prod-07814,A,AST-103,2025-02-06 12:07:42.221485,2025-02-06 14:56:47.342531,B
Prod-07815,A,AST-104,2025-02-06 12:12:41.537792,2025-02-06 14:40:06.210632,G
Prod-07816,A,AST-110,2025-02-06 12:14:47.838712,2025-02-06 14:16:25.396875,G
Prod-07817,A,AST-117,2025-02-06 12:20:16.670394,2025-02-06 14:48:20.666536,G
Prod-07818,A,AST-101,2025-02-06 12:20:39.702166,2025-02-06 15:01:59.389992,G
Prod-07819,A,AST-112,2025-02-06 12:27:25.779444,2025-02-06 13:37:19.830513,G
Prod-07820,A,AST-111,2025-02-06 12:31:33.357981,2025-02-06 15:06:43.556295,G
Prod-07821,A,AST-114,2025-02-06 12:33:29.969295,2025-02-06 14:57:04.847104,G
Prod-07822,A,AST-105,2025-02-06 12:58:42.044885,2025-02-06 15:20:46.476029,G
Prod-07823,A,AST-106,2025-02-06 13:03:23.432492,2025-02-06 15:38:58.021505,G
Prod-07824,A,AST-118,2025-02-06 13:27:37.562324,2025-02-06 15:57:26.076165,B
Prod-07825,A,AST-102,2025-02-06 13:30:11.010547,2025-02-06 15:56:19.285344,G
Prod-07826,A,AST-112,2025-02-06 13:37:19.830513,2025-02-06 15:01:11.980879,G
Prod-07827,A,AST-116,2025-02-06 13:39:17.738502,2025-02-06 16:21:49.587474,G
Prod-07828,A,AST-115,2025-02-06 13:42:11.620496,2025-02-06 15:08:19.357925,G
Prod-07829,A,AST-108,2025-02-06 13:52:09.028856,2025-02-06 16:06:04.704307,G
Prod-07830,A,AST-107,2025-02-06 14:03:09.804709,2025-02-06 16:01:27.781780,B
Prod-07831,A,AST-110,2025-02-06 14:16:25.396875,2025-02-06 16:25:42.843985,G
Prod-07832,A,AST-109,2025-02-06 14:26:42.989447,2025-02-06 15:31:57.594571,G
Prod-07833,A,AST-113,2025-02-06 14:30:23.464736,2025-02-06 16:49:38.770224,G
Prod-07834,A,AST-104,2025-02-06 14:40:06.210632,2025-02-06 16:09:59.524669,G
Prod-07835,A,AST-117,2025-02-06 14:48:20.666536,2025-02-06 15:55:10.882600,G
Prod-07836,A,AST-103,2025-02-06 14:56:47.342531,2025-02-06 16:56:27.140936,G
Prod-07837,A,AST-114,2025-02-06 14:57:04.847104,2025-02-06 16:21:24.964661,G
Prod-07838,A,AST-112,2025-02-06 15:01:11.980879,2025-02-06 17:27:28.239580,G
Prod-07839,A,AST-101,2025-02-06 15:01:59.389992,2025-02-06 16:04:32.389419,G
Prod-07840,A,AST-111,2025-02-06 15:06:43.556295,2025-02-06 16:56:12.165881,G
Prod-07841,A,AST-115,2025-02-06 15:08:19.357925,2025-02-06 17:26:29.778427,G
Prod-07842,A,AST-105,2025-02-06 15:20:46.476029,2025-02-06 16:32:20.349466,G
Prod-07843,A,AST-109,2025-02-06 15:31:57.594571,2025-02-06 17:21:04.925651,B
Prod-07844,A,AST-106,2025-02-06 15:38:58.021505,2025-02-06 17:13:25.631158,G
Prod-07845,A,AST-117,2025-02-06 15:55:10.882600,2025-02-06 17:27:53.386999,G
Prod-07846,A,AST-102,2025-02-06 15:56:19.285344,2025-02-06 17:49:33.620805,G
Prod-07847,A,AST-118,2025-02-06 15:57:26.076165,2025-02-06 17:07:25.952883,G
Prod-07848,A,AST-107,2025-02-06 16:01:27.781780,2025-02-06 18:59:50.757733,G
Prod-07849,A,AST-101,2025-02-06 16:04:32.389419,2025-02-06 17:13:34.017947,B
Prod-07850,A,AST-108,2025-02-06 16:06:04.704307,2025-02-06 18:08:20.450259,G
Prod-07851,A,AST-104,2025-02-06 16:09:59.524669,2025-02-06 18:56:13.516729,G
Prod-07852,A,AST-114,2025-02-06 16:21:24.964661,2025-02-06 18:40:04.521355,G
Prod-07853,A,AST-116,2025-02-06 16:21:49.587474,2025-02-06 19:19:51.034190,G
Prod-07854,A,AST-110,2025-02-06 16:25:42.843985,2025-02-06 18:34:24.970314,G
Prod-07855,A,AST-105,2025-02-06 16:32:20.349466,2025-02-06 17:46:42.753884,G
Prod-07856,A,AST-113,2025-02-06 16:49:38.770224,2025-02-06 18:35:15.989223,G
Prod-07857,A,AST-111,2025-02-06 16:56:12.165881,2025-02-06 19:47:52.329723,B
Prod-07858,A,AST-103,2025-02-06 16:56:27.140936,2025-02-06 17:58:51.046901,G
Prod-07859,A,AST-118,2025-02-06 17:07:25.952883,2025-02-06 20:00:41.675625,G
Prod-07860,A,AST-106,2025-02-06 17:13:25.631158,2025-02-06 20:12:05.832158,G
Prod-07861,A,AST-101,2025-02-06 17:13:34.017947,2025-02-06 19:34:54.730357,G
Prod-07862,A,AST-109,2025-02-06 17:21:04.925651,2025-02-06 19:55:54.570097,G
Prod-07863,A,AST-115,2025-02-06 17:26:29.778427,2025-02-06 19:52:00.550891,G
Prod-07864,A,AST-112,2025-02-06 17:27:28.239580,2025-02-06 20:09:11.167594,G
Prod-07865,A,AST-117,2025-02-06 17:27:53.386999,2025-02-06 18:52:39.945661,G
Prod-07866,A,AST-105,2025-02-06 17:46:42.753884,2025-02-06 20:24:12.995402,G
Prod-07867,A,AST-102,2025-02-06 17:49:33.620805,2025-02-06 19:18:26.833183,G
Prod-07868,A,AST-103,2025-02-06 17:58:51.046901,2025-02-06 20:15:13.978981,G
Prod-07869,A,AST-108,2025-02-06 18:08:20.450259,2025-02-06 19:15:09.254759,G
Prod-07870,A,AST-110,2025-02-06 18:34:24.970314,2025-02-06 19:54:06.874735,G
Prod-07871,A,AST-113,2025-02-06 18:35:15.989223,2025-02-06 21:09:16.020905,G
Prod-07872,A,AST-114,2025-02-06 18:40:04.521355,2025-02-06 19:47:39.924679,G
Prod-07873,A,AST-117,2025-02-06 18:52:39.945661,2025-02-06 21:29:31.181511,G
Prod-07874,A,AST-104,2025-02-06 18:56:13.516729,2025-02-06 20:37:39.057331,G
Prod-07875,A,AST-107,2025-02-06 18:59:50.757733,2025-02-06 21:36:43.724580,G
Prod-07876,A,AST-108,2025-02-06 19:15:09.254759,2025-02-06 21:55:23.315253,G
Prod-07877,A,AST-102,2025-02-06 19:18:26.833183,2025-02-06 22:03:46.474412,G
Prod-07878,A,AST-116,2025-02-06 19:19:51.034190,2025-02-06 20:51:04.168523,G
Prod-07879,A,AST-101,2025-02-06 19:34:54.730357,2025-02-06 22:24:54.169994,G
Prod-07880,A,AST-114,2025-02-06 19:47:39.924679,2025-02-06 21:03:25.869869,G
Prod-07881,A,AST-111,2025-02-06 19:47:52.329723,2025-02-06 22:45:56.898925,G
Prod-07882,A,AST-115,2025-02-06 19:52:00.550891,2025-02-06 22:21:08.898385,G
Prod-07883,A,AST-110,2025-02-06 19:54:06.874735,2025-02-06 21:59:38.323952,G
Prod-07884,A,AST-109,2025-02-06 19:55:54.570097,2025-02-06 21:51:48.956990,G
Prod-07885,A,AST-118,2025-02-06 20:00:41.675625,2025-02-06 22:28:03.250179,G
Prod-07886,A,AST-112,2025-02-06 20:09:11.167594,2025-02-06 23:04:12.483591,G
Prod-07887,A,AST-106,2025-02-06 20:12:05.832158,2025-02-06 22:14:50.617371,G
Prod-07888,A,AST-103,2025-02-06 20:15:13.978981,2025-02-06 21:30:15.305831,B
Prod-07889,A,AST-105,2025-02-06 20:24:12.995402,2025-02-06 23:20:38.873388,G
Prod-07890,A,AST-104,2025-02-06 20:37:39.057331,2025-02-06 22:26:12.607267,G
Prod-07891,A,AST-116,2025-02-06 20:51:04.168523,2025-02-06 23:20:31.497264,B
Prod-07892,A,AST-114,2025-02-06 21:03:25.869869,2025-02-06 23:25:43.769641,G
Prod-07893,A,AST-113,2025-02-06 21:09:16.020905,2025-02-06 22:52:18.917033,G
Prod-07894,A,AST-117,2025-02-06 21:29:31.181511,2025-02-06 23:53:12.622575,G
Prod-07895,A,AST-103,2025-02-06 21:30:15.305831,2025-02-06 23:34:41.960173,G
Prod-07896,A,AST-107,2025-02-06 21:36:43.724580,2025-02-06 22:57:38.306954,G
Prod-07897,A,AST-109,2025-02-06 21:51:48.956990,2025-02-06 22:57:56.287374,G
Prod-07898,A,AST-108,2025-02-06 21:55:23.315253,2025-02-06 23:38:35.181557,G
Prod-07899,A,AST-110,2025-02-06 21:59:38.323952,2025-02-06 23:19:01.696292,G
Prod-07900,A,AST-102,2025-02-06 22:03:46.474412,2025-02-07 00:19:52.514871,G
Prod-07901,A,AST-106,2025-02-06 22:14:50.617371,2025-02-07 00:07:44.674482,G
Prod-07902,A,AST-115,2025-02-06 22:21:08.898385,2025-02-07 01:05:16.528273,G
Prod-07903,A,AST-101,2025-02-06 22:24:54.169994,2025-02-06 23:58:24.303637,B
Prod-07904,A,AST-104,2025-02-06 22:26:12.607267,2025-02-07 01:14:48.635171,G
Prod-07905,A,AST-118,2025-02-06 22:28:03.250179,2025-02-07 01:11:46.833189,G
Prod-07906,A,AST-111,2025-02-06 22:45:56.898925,2025-02-07 01:11:23.970350,G
Prod-07907,A,AST-113,2025-02-06 22:52:18.917033,2025-02-07 01:42:35.472493,G
Prod-07908,A,AST-107,2025-02-06 22:57:38.306954,2025-02-07 00:01:20.103435,G
Prod-07909,A,AST-109,2025-02-06 22:57:56.287374,2025-02-07 00:41:30.142632,G
Prod-07910,A,AST-112,2025-02-06 23:04:12.483591,2025-02-07 01:40:57.009347,G
Prod-07911,A,AST-110,2025-02-06 23:19:01.696292,2025-02-07 01:09:44.657001,G
Prod-07912,A,AST-116,2025-02-06 23:20:31.497264,2025-02-07 02:04:37.154673,G
Prod-07913,A,AST-105,2025-02-06 23:20:38.873388,2025-02-07 01:24:38.063426,G
Prod-07914,A,AST-114,2025-02-06 23:25:43.769641,2025-02-07 01:09:27.996879,G
Prod-07915,A,AST-103,2025-02-06 23:34:41.960173,2025-02-07 01:19:25.000128,G
Prod-07916,A,AST-108,2025-02-06 23:38:35.181557,2025-02-07 02:26:53.343024,G
Prod-07917,A,AST-117,2025-02-06 23:53:12.622575,2025-02-07 02:36:20.555845,G
Prod-07918,A,AST-101,2025-02-06 23:58:24.303637,2025-02-07 01:24:54.895981,G
Prod-07919,A,AST-107,2025-02-07 00:01:20.103435,2025-02-07 01:39:28.741425,G
Prod-07920,A,AST-106,2025-02-07 00:07:44.674482,2025-02-07 02:48:37.118972,G
Prod-07921,A,AST-102,2025-02-07 00:19:52.514871,2025-02-07 02:34:35.644143,G
Prod-07922,A,AST-109,2025-02-07 00:41:30.142632,2025-02-07 02:02:16.396628,G
Prod-07923,A,AST-115,2025-02-07 01:05:16.528273,2025-02-07 03:17:08.770328,G
Prod-07924,A,AST-114,2025-02-07 01:09:27.996879,2025-02-07 02:43:28.991697,G
Prod-07925,A,AST-110,2025-02-07 01:09:44.657001,2025-02-07 03:47:06.025732,G
Prod-07926,A,AST-111,2025-02-07 01:11:23.970350,2025-02-07 02:31:33.118194,G
Prod-07927,A,AST-118,2025-02-07 01:11:46.833189,2025-02-07 03:40:47.339345,G
Prod-07928,A,AST-104,2025-02-07 01:14:48.635171,2025-02-07 03:54:10.600533,G
Prod-07929,A,AST-103,2025-02-07 01:19:25.000128,2025-02-07 02:59:52.823287,G
Prod-07930,A,AST-105,2025-02-07 01:24:38.063426,2025-02-07 03:08:21.257360,G
Prod-07931,A,AST-101,2025-02-07 01:24:54.895981,2025-02-07 02:53:20.297349,G
Prod-07932,A,AST-107,2025-02-07 01:39:28.741425,2025-02-07 03:17:52.180176,B
Prod-07933,A,AST-112,2025-02-07 01:40:57.009347,2025-02-07 03:00:05.903099,G
Prod-07934,A,AST-113,2025-02-07 01:42:35.472493,2025-02-07 03:48:10.555330,G
Prod-07935,A,AST-109,2025-02-07 02:02:16.396628,2025-02-07 03:30:00.145529,G
Prod-07936,A,AST-116,2025-02-07 02:04:37.154673,2025-02-07 04:53:17.892738,B
Prod-07937,A,AST-108,2025-02-07 02:26:53.343024,2025-02-07 04:21:36.472475,G
Prod-07938,A,AST-111,2025-02-07 02:31:33.118194,2025-02-07 04:40:44.851740,G
Prod-07939,A,AST-102,2025-02-07 02:34:35.644143,2025-02-07 03:41:25.254822,B
Prod-07940,A,AST-117,2025-02-07 02:36:20.555845,2025-02-07 05:35:06.736195,G
Prod-07941,A,AST-114,2025-02-07 02:43:28.991697,2025-02-07 04:11:33.598522,G
Prod-07942,A,AST-106,2025-02-07 02:48:37.118972,2025-02-07 05:37:44.231470,B
Prod-07943,A,AST-101,2025-02-07 02:53:20.297349,2025-02-07 05:31:57.503754,G
Prod-07944,A,AST-103,2025-02-07 02:59:52.823287,2025-02-07 05:29:50.041423,G
Prod-07945,A,AST-112,2025-02-07 03:00:05.903099,2025-02-07 05:47:31.473739,G
Prod-07946,A,AST-105,2025-02-07 03:08:21.257360,2025-02-07 04:46:49.282633,G
Prod-07947,A,AST-115,2025-02-07 03:17:08.770328,2025-02-07 05:43:30.947863,G
Prod-07948,A,AST-107,2025-02-07 03:17:52.180176,2025-02-07 04:57:42.351496,G
Prod-07949,A,AST-109,2025-02-07 03:30:00.145529,2025-02-07 06:24:49.806518,B
Prod-07950,A,AST-118,2025-02-07 03:40:47.339345,2025-02-07 06:27:44.625408,G
Prod-07951,A,AST-102,2025-02-07 03:41:25.254822,2025-02-07 05:19:16.917046,G
Prod-07952,A,AST-110,2025-02-07 03:47:06.025732,2025-02-07 06:01:00.034333,G
Prod-07953,A,AST-113,2025-02-07 03:48:10.555330,2025-02-07 05:14:28.095589,G
Prod-07954,A,AST-104,2025-02-07 03:54:10.600533,2025-02-07 06:36:06.976965,G
Prod-07955,A,AST-114,2025-02-07 04:11:33.598522,2025-02-07 06:16:14.295771,G
Prod-07956,A,AST-108,2025-02-07 04:21:36.472475,2025-02-07 06:15:19.432283,G
Prod-07957,A,AST-111,2025-02-07 04:40:44.851740,2025-02-07 05:57:34.523245,G
Prod-07958,A,AST-105,2025-02-07 04:46:49.282633,2025-02-07 07:11:39.021056,B
Prod-07959,A,AST-116,2025-02-07 04:53:17.892738,2025-02-07 06:51:08.897314,G
Prod-07960,A,AST-107,2025-02-07 04:57:42.351496,2025-02-07 06:15:24.507856,G
Prod-07961,A,AST-113,2025-02-07 05:14:28.095589,2025-02-07 07:15:10.732120,G
Prod-07962,A,AST-102,2025-02-07 05:19:16.917046,2025-02-07 07:16:34.737815,G
Prod-07963,A,AST-103,2025-02-07 05:29:50.041423,2025-02-07 08:05:47.040182,B
Prod-07964,A,AST-101,2025-02-07 05:31:57.503754,2025-02-07 08:02:20.925054,G
Prod-07965,A,AST-117,2025-02-07 05:35:06.736195,2025-02-07 06:42:05.248169,G
Prod-07966,A,AST-106,2025-02-07 05:37:44.231470,2025-02-07 07:44:13.536177,B
Prod-07967,A,AST-115,2025-02-07 05:43:30.947863,2025-02-07 07:34:58.538509,G
Prod-07968,A,AST-112,2025-02-07 05:47:31.473739,2025-02-07 07:18:48.455859,G
Prod-07969,A,AST-111,2025-02-07 05:57:34.523245,2025-02-07 07:47:25.659774,G
Prod-07970,A,AST-110,2025-02-07 06:01:00.034333,2025-02-07 08:42:13.922738,G
Prod-07971,A,AST-108,2025-02-07 06:15:19.432283,2025-02-07 07:30:23.408362,G
Prod-07972,A,AST-107,2025-02-07 06:15:24.507856,2025-02-07 08:44:45.739912,G
Prod-07973,A,AST-114,2025-02-07 06:16:14.295771,2025-02-07 08:34:09.508817,G
Prod-07974,A,AST-109,2025-02-07 06:24:49.806518,2025-02-07 09:08:57.573937,G
Prod-07975,A,AST-118,2025-02-07 06:27:44.625408,2025-02-07 09:14:14.418824,G
Prod-07976,A,AST-104,2025-02-07 06:36:06.976965,2025-02-07 07:48:25.686740,G
Prod-07977,A,AST-117,2025-02-07 06:42:05.248169,2025-02-07 08:09:43.254854,G
Prod-07978,A,AST-116,2025-02-07 06:51:08.897314,2025-02-07 09:44:33.383067,G
Prod-07979,A,AST-105,2025-02-07 07:11:39.021056,2025-02-07 09:28:57.175553,G
Prod-07980,A,AST-113,2025-02-07 07:15:10.732120,2025-02-07 09:59:23.833276,G
Prod-07981,A,AST-102,2025-02-07 07:16:34.737815,2025-02-07 10:07:45.634876,G
Prod-07982,A,AST-112,2025-02-07 07:18:48.455859,2025-02-07 08:45:19.470936,G
Prod-07983,A,AST-108,2025-02-07 07:30:23.408362,2025-02-07 09:45:25.961965,G
Prod-07984,A,AST-115,2025-02-07 07:34:58.538509,2025-02-07 09:28:55.206533,G
Prod-07985,A,AST-106,2025-02-07 07:44:13.536177,2025-02-07 09:10:14.746305,G
Prod-07986,A,AST-111,2025-02-07 07:47:25.659774,2025-02-07 09:05:55.066255,G
Prod-07987,A,AST-104,2025-02-07 07:48:25.686740,2025-02-07 09:37:04.811733,G
Prod-07988,A,AST-101,2025-02-07 08:02:20.925054,2025-02-07 10:58:44.136138,B
Prod-07989,A,AST-103,2025-02-07 08:05:47.040182,2025-02-07 10:10:40.518258,G
Prod-07990,A,AST-117,2025-02-07 08:09:43.254854,2025-02-07 09:21:11.878184,B
Prod-07991,A,AST-114,2025-02-07 08:34:09.508817,2025-02-07 10:01:55.319581,G
Prod-07992,A,AST-110,2025-02-07 08:42:13.922738,2025-02-07 11:14:48.053371,G
Prod-07993,A,AST-107,2025-02-07 08:44:45.739912,2025-02-07 09:48:57.597500,G
Prod-07994,A,AST-112,2025-02-07 08:45:19.470936,2025-02-07 11:22:40.304480,G
